"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,-4787.131183,-4342.287966,-4591.651832
1.000,-4789.528297,-4345.637346,-4585.979835
2.000,-4791.922102,-4348.982929,-4580.304176
3.000,-4794.312595,-4352.324715,-4574.624861
4.000,-4796.699774,-4355.662699,-4568.941893
5.000,-4799.083637,-4358.996881,-4563.255278
6.000,-4801.464181,-4362.327258,-4557.565019
7.000,-4803.841403,-4365.653828,-4551.871123
8.000,-4806.215302,-4368.976589,-4546.173592
9.000,-4808.585875,-4372.295538,-4540.472431
10.000,-4810.953119,-4375.610674,-4534.767646
11.000,-4813.317033,-4378.921994,-4529.059240
12.000,-4815.677612,-4382.229497,-4523.347219
13.000,-4818.034856,-4385.533179,-4517.631586
14.000,-4820.388762,-4388.833040,-4511.912346
15.000,-4822.739327,-4392.129076,-4506.189505
16.000,-4825.086549,-4395.421286,-4500.463066
17.000,-4827.430425,-4398.709668,-4494.733033
18.000,-4829.770953,-4401.994219,-4488.999413
19.000,-4832.108131,-4405.274937,-4483.262208
20.000,-4834.441956,-4408.551821,-4477.521425
21.000,-4836.772426,-4411.824868,-4471.777066
22.000,-4839.099538,-4415.094076,-4466.029138
23.000,-4841.423290,-4418.359442,-4460.277644
24.000,-4843.743679,-4421.620966,-4454.522589
25.000,-4846.060704,-4424.878644,-4448.763978
26.000,-4848.374361,-4428.132475,-4443.001815
27.000,-4850.684649,-4431.382456,-4437.236105
28.000,-4852.991565,-4434.628586,-4431.466852
29.000,-4855.295106,-4437.870862,-4425.694062
30.000,-4857.595271,-4441.109283,-4419.917738
31.000,-4859.892056,-4444.343846,-4414.137886
32.000,-4862.185460,-4447.574548,-4408.354509
33.000,-4864.475480,-4450.801389,-4402.567614
34.000,-4866.762113,-4454.024366,-4396.777203
35.000,-4869.045357,-4457.243477,-4390.983282
36.000,-4871.325211,-4460.458720,-4385.185855
37.000,-4873.601671,-4463.670093,-4379.384928
38.000,-4875.874735,-4466.877593,-4373.580504
39.000,-4878.144401,-4470.081220,-4367.772588
40.000,-4880.410666,-4473.280970,-4361.961186
41.000,-4882.673529,-4476.476841,-4356.146301
42.000,-4884.932986,-4479.668832,-4350.327938
43.000,-4887.189035,-4482.856941,-4344.506102
44.000,-4889.441674,-4486.041166,-4338.680798
45.000,-4891.690901,-4489.221504,-4332.852030
46.000,-4893.936713,-4492.397953,-4327.019802
47.000,-4896.179108,-4495.570512,-4321.184120
48.000,-4898.418084,-4498.739178,-4315.344989
49.000,-4900.653638,-4501.903950,-4309.502412
50.000,-4902.885767,-4505.064826,-4303.656394
51.000,-4905.114471,-4508.221803,-4297.806941
52.000,-4907.339745,-4511.374879,-4291.954056
53.000,-4909.561588,-4514.524052,-4286.097745
54.000,-4911.779998,-4517.669322,-4280.238012
55.000,-4913.994972,-4520.810684,-4274.374862
56.000,-4916.206508,-4523.948138,-4268.508300
57.000,-4918.414603,-4527.081682,-4262.638329
58.000,-4920.619256,-4530.211313,-4256.764956
59.000,-4922.820464,-4533.337029,-4250.888184
60.000,-4925.018224,-4536.458830,-4245.008018
61.000,-4927.212534,-4539.576711,-4239.124463
62.000,-4929.403393,-4542.690673,-4233.237524
63.000,-4931.590797,-4545.800712,-4227.347206
64.000,-4933.774744,-4548.906826,-4221.453512
65.000,-4935.955232,-4552.009015,-4215.556448
66.000,-4938.132259,-4555.107275,-4209.656019
67.000,-4940.305823,-4558.201605,-4203.752228
68.000,-4942.475921,-4561.292003,-4197.845082
69.000,-4944.642550,-4564.378466,-4191.934584
70.000,-4946.805709,-4567.460994,-4186.020740
71.000,-4948.965395,-4570.539584,-4180.103553
72.000,-4951.121607,-4573.614234,-4174.183030
73.000,-4953.274341,-4576.684942,-4168.259174
74.000,-4955.423595,-4579.751706,-4162.331990
75.000,-4957.569367,-4582.814525,-4156.401483
76.000,-4959.711656,-4585.873396,-4150.467658
77.000,-4961.850457,-4588.928318,-4144.530519
78.000,-4963.985771,-4591.979288,-4138.590071
79.000,-4966.117593,-4595.026305,-4132.646320
80.000,-4968.245922,-4598.069367,-4126.699269
81.000,-4970.370755,-4601.108471,-4120.748923
82.000,-4972.492091,-4604.143617,-4114.795287
83.000,-4974.609926,-4607.174801,-4108.838367
84.000,-4976.724259,-4610.202023,-4102.878166
85.000,-4978.835088,-4613.225280,-4096.914690
86.000,-4980.942410,-4616.244571,-4090.947942
87.000,-4983.046223,-4619.259893,-4084.977929
88.000,-4985.146524,-4622.271244,-4079.004654
89.000,-4987.243312,-4625.278624,-4073.028123
90.000,-4989.336584,-4628.282029,-4067.048340
91.000,-4991.426338,-4631.281458,-4061.065311
92.000,-4993.512572,-4634.276910,-4055.079038
93.000,-4995.595283,-4637.268382,-4049.089529
94.000,-4997.674470,-4640.255872,-4043.096787
