"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,-5588.996198,-2275.974717,-4665.997714
1.000,-5590.624407,-2281.075406,-4661.554228
2.000,-5592.248374,-2286.173820,-4657.106556
3.000,-5593.868098,-2291.269956,-4652.654702
4.000,-5595.483578,-2296.363808,-4648.198670
5.000,-5597.094812,-2301.455373,-4643.738464
6.000,-5598.701797,-2306.544648,-4639.274088
7.000,-5600.304533,-2311.631628,-4634.805546
8.000,-5601.903017,-2316.716310,-4630.332841
9.000,-5603.497247,-2321.798689,-4625.855979
10.000,-5605.087222,-2326.878762,-4621.374963
11.000,-5606.672941,-2331.956525,-4616.889796
12.000,-5608.254401,-2337.031973,-4612.400484
13.000,-5609.831600,-2342.105104,-4607.907030
14.000,-5611.404537,-2347.175912,-4603.409438
15.000,-5612.973210,-2352.244395,-4598.907712
16.000,-5614.537617,-2357.310547,-4594.401856
17.000,-5616.097757,-2362.374367,-4589.891875
18.000,-5617.653628,-2367.435848,-4585.377771
19.000,-5619.205228,-2372.494988,-4580.859551
20.000,-5620.752556,-2377.551783,-4576.337216
21.000,-5622.295609,-2382.606229,-4571.810772
22.000,-5623.834386,-2387.658321,-4567.280223
23.000,-5625.368885,-2392.708057,-4562.745572
24.000,-5626.899105,-2397.755431,-4558.206824
25.000,-5628.425043,-2402.800441,-4553.663982
26.000,-5629.946699,-2407.843083,-4549.117051
27.000,-5631.464070,-2412.883352,-4544.566036
28.000,-5632.977155,-2417.921244,-4540.010939
29.000,-5634.485951,-2422.956756,-4535.451765
30.000,-5635.990458,-2427.989884,-4530.888519
31.000,-5637.490673,-2433.020625,-4526.321204
32.000,-5638.986596,-2438.048973,-4521.749824
33.000,-5640.478223,-2443.074926,-4517.174383
34.000,-5641.965554,-2448.098479,-4512.594887
35.000,-5643.448587,-2453.119629,-4508.011337
36.000,-5644.927320,-2458.138372,-4503.423740
37.000,-5646.401752,-2463.154703,-4498.832099
38.000,-5647.871880,-2468.168620,-4494.236418
39.000,-5649.337704,-2473.180118,-4489.636701
40.000,-5650.799221,-2478.189193,-4485.032952
41.000,-5652.256430,-2483.195842,-4480.425176
42.000,-5653.709329,-2488.200060,-4475.813376
43.000,-5655.157916,-2493.201845,-4471.197557
44.000,-5656.602191,-2498.201191,-4466.577723
45.000,-5658.042150,-2503.198096,-4461.953878
46.000,-5659.477793,-2508.192555,-4457.326026
47.000,-5660.909119,-2513.184565,-4452.694171
48.000,-5662.336124,-2518.174122,-4448.058318
49.000,-5663.758808,-2523.161221,-4443.418471
50.000,-5665.177169,-2528.145860,-4438.774633
51.000,-5666.591206,-2533.128034,-4434.126810
52.000,-5668.000916,-2538.107739,-4429.475004
53.000,-5669.406298,-2543.084972,-4424.819221
54.000,-5670.807351,-2548.059729,-4420.159465
55.000,-5672.204073,-2553.032006,-4415.495739
56.000,-5673.596462,-2558.001799,-4410.828048
57.000,-5674.984517,-2562.969105,-4406.156396
58.000,-5676.368236,-2567.933920,-4401.480788
59.000,-5677.747617,-2572.896239,-4396.801227
60.000,-5679.122660,-2577.856060,-4392.117717
61.000,-5680.493362,-2582.813377,-4387.430264
62.000,-5681.859721,-2587.768189,-4382.738870
63.000,-5683.221736,-2592.720490,-4378.043541
64.000,-5684.579406,-2597.670277,-4373.344281
65.000,-5685.932729,-2602.617546,-4368.641093
66.000,-5687.281704,-2607.562293,-4363.933982
67.000,-5688.626328,-2612.504516,-4359.222952
68.000,-5689.966600,-2617.444209,-4354.508008
69.000,-5691.302519,-2622.381369,-4349.789154
70.000,-5692.634084,-2627.315992,-4345.066393
71.000,-5693.961291,-2632.248075,-4340.339730
72.000,-5695.284141,-2637.177614,-4335.609170
73.000,-5696.602631,-2642.104605,-4330.874717
74.000,-5697.916760,-2647.029044,-4326.136374
75.000,-5699.226526,-2651.950927,-4321.394147
76.000,-5700.531928,-2656.870252,-4316.648039
77.000,-5701.832965,-2661.787013,-4311.898054
78.000,-5703.129634,-2666.701208,-4307.144198
79.000,-5704.421934,-2671.612832,-4302.386474
80.000,-5705.709864,-2676.521882,-4297.624886
81.000,-5706.993422,-2681.428353,-4292.859439
82.000,-5708.272606,-2686.332244,-4288.090137
83.000,-5709.547416,-2691.233548,-4283.316984
84.000,-5710.817849,-2696.132264,-4278.539985
85.000,-5712.083904,-2701.028387,-4273.759144
86.000,-5713.345580,-2705.921913,-4268.974465
87.000,-5714.602874,-2710.812839,-4264.185952
88.000,-5715.855786,-2715.701160,-4259.393610
89.000,-5717.104314,-2720.586874,-4254.597444
90.000,-5718.348457,-2725.469977,-4249.797456
91.000,-5719.588213,-2730.350464,-4244.993653
92.000,-5720.823580,-2735.228332,-4240.186037
93.000,-5722.054557,-2740.103578,-4235.374614
94.000,-5723.281143,-2744.976197,-4230.559387
