"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,5242.155147,5947.682804,-15.328777
1.000,5241.757469,5948.011131,-22.327529
2.000,5241.355681,5948.334799,-29.326263
3.000,5240.949784,5948.653810,-36.324973
4.000,5240.539777,5948.968162,-43.323654
5.000,5240.125660,5949.277858,-50.322301
6.000,5239.707432,5949.582896,-57.320908
7.000,5239.285093,5949.883277,-64.319469
8.000,5238.858643,5950.179002,-71.317978
9.000,5238.428081,5950.470071,-78.316431
10.000,5237.993407,5950.756485,-85.314821
11.000,5237.554621,5951.038243,-92.313142
12.000,5237.111722,5951.315346,-99.311391
13.000,5236.664710,5951.587795,-106.309559
14.000,5236.213585,5951.855590,-113.307643
15.000,5235.758346,5952.118731,-120.305637
16.000,5235.298994,5952.377218,-127.303535
17.000,5234.835527,5952.631053,-134.301330
18.000,5234.367945,5952.880235,-141.299019
19.000,5233.896249,5953.124765,-148.296595
20.000,5233.420437,5953.364643,-155.294052
21.000,5232.940510,5953.599870,-162.291386
22.000,5232.456467,5953.830446,-169.288590
23.000,5231.968308,5954.056372,-176.285658
24.000,5231.476033,5954.277648,-183.282586
25.000,5230.979641,5954.494273,-190.279368
26.000,5230.479131,5954.706250,-197.275998
27.000,5229.974505,5954.913578,-204.272470
28.000,5229.465761,5955.116258,-211.268779
29.000,5228.952900,5955.314290,-218.264920
30.000,5228.435920,5955.507674,-225.260886
31.000,5227.914822,5955.696411,-232.256673
32.000,5227.389605,5955.880502,-239.252274
33.000,5226.860270,5956.059947,-246.247684
34.000,5226.326815,5956.234746,-253.242897
35.000,5225.789241,5956.404900,-260.237908
36.000,5225.247548,5956.570409,-267.232712
37.000,5224.701734,5956.731274,-274.227302
38.000,5224.151800,5956.887495,-281.221673
39.000,5223.597746,5957.039073,-288.215820
40.000,5223.039572,5957.186008,-295.209736
41.000,5222.477276,5957.328301,-302.203417
42.000,5221.910860,5957.465952,-309.196857
43.000,5221.340322,5957.598962,-316.190050
44.000,5220.765662,5957.727330,-323.182990
45.000,5220.186881,5957.851059,-330.175672
46.000,5219.603978,5957.970148,-337.168091
47.000,5219.016953,5958.084597,-344.160240
48.000,5218.425805,5958.194408,-351.152115
49.000,5217.830535,5958.299580,-358.143710
50.000,5217.231141,5958.400115,-365.135018
51.000,5216.627625,5958.496012,-372.126035
52.000,5216.019986,5958.587273,-379.116755
53.000,5215.408223,5958.673897,-386.107172
54.000,5214.792336,5958.755886,-393.097281
55.000,5214.172326,5958.833239,-400.087076
56.000,5213.548192,5958.905958,-407.076552
57.000,5212.919934,5958.974043,-414.065703
58.000,5212.287551,5959.037495,-421.054523
59.000,5211.651044,5959.096314,-428.043007
60.000,5211.010412,5959.150500,-435.031149
61.000,5210.365655,5959.200054,-442.018944
62.000,5209.716773,5959.244977,-449.006386
63.000,5209.063766,5959.285270,-455.993470
64.000,5208.406633,5959.320932,-462.980190
65.000,5207.745376,5959.351965,-469.966539
66.000,5207.079992,5959.378369,-476.952514
67.000,5206.410483,5959.400145,-483.938108
68.000,5205.736847,5959.417292,-490.923316
69.000,5205.059086,5959.429813,-497.908131
70.000,5204.377198,5959.437707,-504.892550
71.000,5203.691184,5959.440975,-511.876565
72.000,5203.001044,5959.439617,-518.860171
73.000,5202.306777,5959.433635,-525.843363
74.000,5201.608383,5959.423028,-532.826136
75.000,5200.905862,5959.407798,-539.808482
76.000,5200.199214,5959.387945,-546.790398
77.000,5199.488440,5959.363470,-553.771878
78.000,5198.773538,5959.334373,-560.752915
79.000,5198.054508,5959.300654,-567.733505
80.000,5197.331351,5959.262316,-574.713641
81.000,5196.604067,5959.219357,-581.693319
82.000,5195.872655,5959.171779,-588.672532
83.000,5195.137115,5959.119583,-595.651275
84.000,5194.397448,5959.062769,-602.629543
85.000,5193.653652,5959.001337,-609.607330
86.000,5192.905729,5958.935289,-616.584630
87.000,5192.153677,5958.864625,-623.561437
88.000,5191.397498,5958.789345,-630.537747
89.000,5190.637190,5958.709451,-637.513553
90.000,5189.872754,5958.624943,-644.488851
91.000,5189.104189,5958.535822,-651.463634
92.000,5188.331496,5958.442088,-658.437896
93.000,5187.554675,5958.343742,-665.411634
94.000,5186.773725,5958.240785,-672.384839
95.000,5185.988646,5958.133217,-679.357509
96.000,5185.199439,5958.021039,-686.329635
97.000,5184.406103,5957.904252,-693.301214
98.000,5183.608638,5957.782857,-700.272239
