"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,-6253.547753,-3168.282133,3007.258372
1.000,-6249.869849,-3170.238562,3012.837270
2.000,-6246.186654,-3172.192702,3018.413463
3.000,-6242.498171,-3174.144552,3023.986945
4.000,-6238.804402,-3176.094111,3029.557712
5.000,-6235.105350,-3178.041378,3035.125758
6.000,-6231.401019,-3179.986352,3040.691078
7.000,-6227.691411,-3181.929032,3046.253668
8.000,-6223.976530,-3183.869418,3051.813523
9.000,-6220.256378,-3185.807508,3057.370637
10.000,-6216.530958,-3187.743301,3062.925005
11.000,-6212.800274,-3189.676796,3068.476623
12.000,-6209.064328,-3191.607993,3074.025485
13.000,-6205.323123,-3193.536890,3079.571587
14.000,-6201.576663,-3195.463487,3085.114924
15.000,-6197.824950,-3197.387782,3090.655490
16.000,-6194.067987,-3199.309774,3096.193280
17.000,-6190.305778,-3201.229464,3101.728291
18.000,-6186.538325,-3203.146849,3107.260516
19.000,-6182.765631,-3205.061928,3112.789950
20.000,-6178.987700,-3206.974702,3118.316589
21.000,-6175.204535,-3208.885168,3123.840429
22.000,-6171.416137,-3210.793327,3129.361462
23.000,-6167.622512,-3212.699176,3134.879686
24.000,-6163.823661,-3214.602716,3140.395095
25.000,-6160.019587,-3216.503944,3145.907683
26.000,-6156.210295,-3218.402861,3151.417447
27.000,-6152.395786,-3220.299465,3156.924380
28.000,-6148.576064,-3222.193755,3162.428479
29.000,-6144.751131,-3224.085731,3167.929737
30.000,-6140.920992,-3225.975391,3173.428151
31.000,-6137.085649,-3227.862735,3178.923716
32.000,-6133.245105,-3229.747762,3184.416425
33.000,-6129.399363,-3231.630470,3189.906275
34.000,-6125.548427,-3233.510859,3195.393260
35.000,-6121.692298,-3235.388928,3200.877376
36.000,-6117.830982,-3237.264676,3206.358618
37.000,-6113.964480,-3239.138102,3211.836980
38.000,-6110.092795,-3241.009206,3217.312458
39.000,-6106.215932,-3242.877985,3222.785047
40.000,-6102.333892,-3244.744440,3228.254742
41.000,-6098.446680,-3246.608569,3233.721537
42.000,-6094.554298,-3248.470372,3239.185429
43.000,-6090.656749,-3250.329847,3244.646412
44.000,-6086.754036,-3252.186995,3250.104482
45.000,-6082.846164,-3254.041813,3255.559633
46.000,-6078.933134,-3255.894301,3261.011860
47.000,-6075.014949,-3257.744458,3266.461159
48.000,-6071.091614,-3259.592283,3271.907525
49.000,-6067.163131,-3261.437775,3277.350952
50.000,-6063.229504,-3263.280934,3282.791437
51.000,-6059.290735,-3265.121758,3288.228973
52.000,-6055.346828,-3266.960247,3293.663557
53.000,-6051.397786,-3268.796400,3299.095183
54.000,-6047.443612,-3270.630215,3304.523846
55.000,-6043.484309,-3272.461693,3309.949542
56.000,-6039.519880,-3274.290831,3315.372266
57.000,-6035.550329,-3276.117629,3320.792012
58.000,-6031.575660,-3277.942087,3326.208777
59.000,-6027.595874,-3279.764204,3331.622554
60.000,-6023.610975,-3281.583977,3337.033340
61.000,-6019.620967,-3283.401408,3342.441129
62.000,-6015.625853,-3285.216494,3347.845916
63.000,-6011.625635,-3287.029235,3353.247697
64.000,-6007.620318,-3288.839631,3358.646467
65.000,-6003.609904,-3290.647679,3364.042221
66.000,-5999.594397,-3292.453380,3369.434954
67.000,-5995.573799,-3294.256732,3374.824661
68.000,-5991.548115,-3296.057735,3380.211337
69.000,-5987.517347,-3297.856388,3385.594978
70.000,-5983.481499,-3299.652689,3390.975579
71.000,-5979.440573,-3301.446639,3396.353135
72.000,-5975.394574,-3303.238235,3401.727641
73.000,-5971.343504,-3305.027478,3407.099092
74.000,-5967.287366,-3306.814367,3412.467483
75.000,-5963.226165,-3308.598900,3417.832810
76.000,-5959.159903,-3310.381076,3423.195068
77.000,-5955.088583,-3312.160896,3428.554252
78.000,-5951.012209,-3313.938358,3433.910357
79.000,-5946.930784,-3315.713461,3439.263378
80.000,-5942.844311,-3317.486204,3444.613311
81.000,-5938.752795,-3319.256587,3449.960151
82.000,-5934.656237,-3321.024609,3455.303893
83.000,-5930.554641,-3322.790268,3460.644531
84.000,-5926.448011,-3324.553565,3465.982062
85.000,-5922.336350,-3326.314498,3471.316481
86.000,-5918.219661,-3328.073066,3476.647782
87.000,-5914.097948,-3329.829268,3481.975962
88.000,-5909.971213,-3331.583105,3487.301014
89.000,-5905.839461,-3333.334574,3492.622935
90.000,-5901.702695,-3335.083675,3497.941720
91.000,-5897.560917,-3336.830408,3503.257363
92.000,-5893.414131,-3338.574771,3508.569861
93.000,-5889.262342,-3340.316763,3513.879208
94.000,-5885.105551,-3342.056384,3519.185399
95.000,-5880.943762,-3343.793633,3524.488430
96.000,-5876.776980,-3345.528509,3529.788296
97.000,-5872.605206,-3347.261012,3535.084992
98.000,-5868.428445,-3348.991140,3540.378514
99.000,-5864.246699,-3350.718893,3545.668857
