"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,3681.541505,5293.069637,4613.569361
1.000,3678.485500,5290.266903,4619.218203
2.000,3675.426168,5287.460420,4624.863357
3.000,3672.363511,5284.650192,4630.504819
4.000,3669.297531,5281.836220,4636.142584
5.000,3666.228230,5279.018509,4641.776647
6.000,3663.155608,5276.197059,4647.407005
7.000,3660.079670,5273.371875,4653.033653
8.000,3657.000415,5270.542958,4658.656585
9.000,3653.917847,5267.710312,4664.275798
10.000,3650.831967,5264.873940,4669.891288
11.000,3647.742777,5262.033843,4675.503049
12.000,3644.650279,5259.190025,4681.111077
13.000,3641.554474,5256.342489,4686.715368
14.000,3638.455366,5253.491237,4692.315917
15.000,3635.352955,5250.636271,4697.912721
16.000,3632.247243,5247.777596,4703.505773
17.000,3629.138233,5244.915213,4709.095071
18.000,3626.025927,5242.049125,4714.680608
19.000,3622.910326,5239.179335,4720.262382
20.000,3619.791432,5236.305846,4725.840387
21.000,3616.669247,5233.428661,4731.414619
22.000,3613.543773,5230.547782,4736.985074
23.000,3610.415013,5227.663211,4742.551747
24.000,3607.282967,5224.774953,4748.114634
25.000,3604.147639,5221.883009,4753.673730
26.000,3601.009029,5218.987382,4759.229031
27.000,3597.867140,5216.088076,4764.780532
28.000,3594.721974,5213.185092,4770.328229
29.000,3591.573533,5210.278434,4775.872118
30.000,3588.421819,5207.368105,4781.412193
31.000,3585.266833,5204.454107,4786.948452
32.000,3582.108578,5201.536443,4792.480888
33.000,3578.947055,5198.615115,4798.009499
34.000,3575.782267,5195.690127,4803.534279
35.000,3572.614216,5192.761482,4809.055224
36.000,3569.442903,5189.829182,4814.572329
37.000,3566.268331,5186.893230,4820.085591
38.000,3563.090501,5183.953629,4825.595005
39.000,3559.909416,5181.010381,4831.100565
40.000,3556.725077,5178.063490,4836.602269
41.000,3553.537487,5175.112958,4842.100112
42.000,3550.346647,5172.158788,4847.594089
43.000,3547.152560,5169.200983,4853.084195
44.000,3543.955227,5166.239545,4858.570427
45.000,3540.754651,5163.274478,4864.052781
46.000,3537.550833,5160.305785,4869.531250
47.000,3534.343776,5157.333468,4875.005833
48.000,3531.133481,5154.357529,4880.476523
49.000,3527.919951,5151.377973,4885.943316
50.000,3524.703187,5148.394801,4891.406209
51.000,3521.483192,5145.408017,4896.865197
52.000,3518.259968,5142.417623,4902.320275
53.000,3515.033516,5139.423622,4907.771440
54.000,3511.803839,5136.426017,4913.218686
55.000,3508.570938,5133.424812,4918.662009
56.000,3505.334817,5130.420008,4924.101406
57.000,3502.095476,5127.411608,4929.536872
58.000,3498.852918,5124.399616,4934.968402
59.000,3495.607145,5121.384034,4940.395992
60.000,3492.358158,5118.364866,4945.819637
61.000,3489.105961,5115.342113,4951.239335
62.000,3485.850555,5112.315780,4956.655079
63.000,3482.591941,5109.285868,4962.066866
64.000,3479.330123,5106.252381,4967.474691
65.000,3476.065103,5103.215321,4972.878551
66.000,3472.796881,5100.174692,4978.278440
67.000,3469.525461,5097.130496,4983.674355
68.000,3466.250844,5094.082736,4989.066291
69.000,3462.973033,5091.031415,4994.454244
70.000,3459.692029,5087.976536,4999.838210
71.000,3456.407835,5084.918102,5005.218184
72.000,3453.120453,5081.856115,5010.594162
73.000,3449.829884,5078.790580,5015.966139
74.000,3446.536132,5075.721497,5021.334112
75.000,3443.239197,5072.648871,5026.698076
76.000,3439.939083,5069.572705,5032.058027
77.000,3436.635791,5066.493000,5037.413961
78.000,3433.329323,5063.409761,5042.765872
79.000,3430.019681,5060.322990,5048.113758
80.000,3426.706869,5057.232689,5053.457614
81.000,3423.390886,5054.138863,5058.797435
82.000,3420.071737,5051.041513,5064.133217
83.000,3416.749422,5047.940643,5069.464956
84.000,3413.423945,5044.836255,5074.792648
85.000,3410.095306,5041.728353,5080.116289
86.000,3406.763509,5038.616940,5085.435873
87.000,3403.428555,5035.502017,5090.751398
88.000,3400.090447,5032.383589,5096.062858
89.000,3396.749186,5029.261659,5101.370250
90.000,3393.404775,5026.136228,5106.673569
91.000,3390.057216,5023.007301,5111.972811
92.000,3386.706511,5019.874880,5117.267971
93.000,3383.352663,5016.738967,5122.559046
94.000,3379.995672,5013.599567,5127.846032
95.000,3376.635543,5010.456681,5133.128924
96.000,3373.272275,5007.310314,5138.407717
97.000,3369.905873,5004.160467,5143.682408
98.000,3366.536338,5001.007144,5148.952993
99.000,3363.163672,4997.850347,5154.219467
100.000,3359.787877,4994.690081,5159.481826
101.000,3356.408956,4991.526347,5164.740065
102.000,3353.026910,4988.359148,5169.994182
103.000,3349.641742,4985.188488,5175.244171
104.000,3346.253454,4982.014370,5180.490028
105.000,3342.862049,4978.836796,5185.731749
106.000,3339.467528,4975.655770,5190.969330
107.000,3336.069893,4972.471294,5196.202767
108.000,3332.669147,4969.283372,5201.432055
109.000,3329.265292,4966.092006,5206.657190
110.000,3325.858331,4962.897199,5211.878169
111.000,3322.448264,4959.698955,5217.094987
112.000,3319.035095,4956.497276,5222.307639
113.000,3315.618826,4953.292166,5227.516123
114.000,3312.199459,4950.083627,5232.720432
115.000,3308.776996,4946.871662,5237.920565
116.000,3305.351440,4943.656275,5243.116515
117.000,3301.922792,4940.437468,5248.308279
118.000,3298.491055,4937.215244,5253.495854
119.000,3295.056231,4933.989607,5258.679234
120.000,3291.618322,4930.760559,5263.858415
121.000,3288.177331,4927.528104,5269.033395
122.000,3284.733260,4924.292244,5274.204167
123.000,3281.286110,4921.052983,5279.370729
124.000,3277.835885,4917.810323,5284.533076
125.000,3274.382586,4914.564267,5289.691204
126.000,3270.926216,4911.314819,5294.845109
127.000,3267.466777,4908.061982,5299.994787
128.000,3264.004271,4904.805758,5305.140233
129.000,3260.538700,4901.546150,5310.281444
130.000,3257.070067,4898.283163,5315.418415
131.000,3253.598374,4895.016798,5320.551143
132.000,3250.123623,4891.747058,5325.679623
133.000,3246.645817,4888.473948,5330.803851
134.000,3243.164958,4885.197469,5335.923823
135.000,3239.681047,4881.917625,5341.039535
136.000,3236.194088,4878.634418,5346.150983
137.000,3232.704082,4875.347853,5351.258162
138.000,3229.211032,4872.057932,5356.361070
139.000,3225.714941,4868.764657,5361.459701
140.000,3222.215809,4865.468033,5366.554052
141.000,3218.713640,4862.168062,5371.644118
142.000,3215.208437,4858.864747,5376.729895
143.000,3211.700200,4855.558091,5381.811380
144.000,3208.188933,4852.248098,5386.888569
145.000,3204.674638,4848.934770,5391.961457
146.000,3201.157317,4845.618111,5397.030039
147.000,3197.636973,4842.298123,5402.094313
148.000,3194.113607,4838.974809,5407.154275
149.000,3190.587222,4835.648174,5412.209919
150.000,3187.057821,4832.318219,5417.261242
151.000,3183.525406,4828.984948,5422.308241
152.000,3179.989978,4825.648363,5427.350910
153.000,3176.451541,4822.308469,5432.389247
154.000,3172.910096,4818.965268,5437.423246
155.000,3169.365646,4815.618763,5442.452904
156.000,3165.818194,4812.268958,5447.478218
157.000,3162.267741,4808.915855,5452.499182
158.000,3158.714291,4805.559457,5457.515793
159.000,3155.157844,4802.199768,5462.528047
160.000,3151.598404,4798.836790,5467.535939
161.000,3148.035973,4795.470528,5472.539467
162.000,3144.470554,4792.100983,5477.538626
163.000,3140.902148,4788.728159,5482.533411
164.000,3137.330758,4785.352059,5487.523820
165.000,3133.756387,4781.972687,5492.509847
166.000,3130.179036,4778.590045,5497.491489
167.000,3126.598709,4775.204136,5502.468743
168.000,3123.015407,4771.814964,5507.441603
169.000,3119.429132,4768.422532,5512.410066
170.000,3115.839888,4765.026842,5517.374129
171.000,3112.247677,4761.627899,5522.333786
172.000,3108.652500,4758.225704,5527.289035
173.000,3105.054361,4754.820262,5532.239871
174.000,3101.453261,4751.411575,5537.186290
175.000,3097.849204,4747.999646,5542.128288
176.000,3094.242191,4744.584479,5547.065862
177.000,3090.632224,4741.166077,5551.999007
178.000,3087.019307,4737.744443,5556.927720
179.000,3083.403442,4734.319580,5561.851996
180.000,3079.784631,4730.891491,5566.771831
181.000,3076.162876,4727.460179,5571.687223
182.000,3072.538180,4724.025648,5576.598166
183.000,3068.910545,4720.587900,5581.504657
184.000,3065.279974,4717.146939,5586.406692
185.000,3061.646469,4713.702769,5591.304267
186.000,3058.010032,4710.255391,5596.197377
187.000,3054.370666,4706.804810,5601.086021
188.000,3050.728374,4703.351028,5605.970192
189.000,3047.083157,4699.894048,5610.849888
190.000,3043.435018,4696.433875,5615.725104
