"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,-4060.911576,1504.802948,6279.573182
1.000,-4060.391001,1498.146457,6281.501111
2.000,-4059.867779,1491.488551,6283.423399
3.000,-4059.341912,1484.829238,6285.340044
4.000,-4058.813400,1478.168522,6287.251045
5.000,-4058.282243,1471.506408,6289.156400
6.000,-4057.748443,1464.842903,6291.056107
7.000,-4057.212000,1458.178011,6292.950164
8.000,-4056.672914,1451.511739,6294.838570
9.000,-4056.131188,1444.844092,6296.721324
10.000,-4055.586820,1438.175075,6298.598423
11.000,-4055.039812,1431.504694,6300.469865
12.000,-4054.490164,1424.832956,6302.335650
13.000,-4053.937878,1418.159864,6304.195775
14.000,-4053.382954,1411.485425,6306.050239
15.000,-4052.825392,1404.809644,6307.899040
16.000,-4052.265194,1398.132528,6309.742176
17.000,-4051.702359,1391.454080,6311.579646
18.000,-4051.136889,1384.774308,6313.411448
19.000,-4050.568785,1378.093217,6315.237580
20.000,-4049.998046,1371.410812,6317.058042
21.000,-4049.424675,1364.727098,6318.872830
22.000,-4048.848670,1358.042082,6320.681944
23.000,-4048.270034,1351.355769,6322.485382
24.000,-4047.688767,1344.668164,6324.283142
25.000,-4047.104870,1337.979274,6326.075223
26.000,-4046.518342,1331.289103,6327.861623
27.000,-4045.929186,1324.597658,6329.642340
28.000,-4045.337402,1317.904943,6331.417374
29.000,-4044.742990,1311.210965,6333.186721
30.000,-4044.145951,1304.515729,6334.950381
31.000,-4043.546286,1297.819241,6336.708352
32.000,-4042.943995,1291.121506,6338.460633
33.000,-4042.339080,1284.422529,6340.207222
34.000,-4041.731541,1277.722318,6341.948117
35.000,-4041.121379,1271.020876,6343.683317
36.000,-4040.508594,1264.318210,6345.412820
37.000,-4039.893187,1257.614325,6347.136625
38.000,-4039.275159,1250.909226,6348.854730
39.000,-4038.654511,1244.202921,6350.567134
40.000,-4038.031244,1237.495413,6352.273835
41.000,-4037.405357,1230.786709,6353.974831
42.000,-4036.776853,1224.076814,6355.670121
43.000,-4036.145730,1217.365734,6357.359704
44.000,-4035.511992,1210.653474,6359.043578
45.000,-4034.875637,1203.940040,6360.721741
46.000,-4034.236667,1197.225438,6362.394192
47.000,-4033.595083,1190.509674,6364.060929
48.000,-4032.950885,1183.792752,6365.721952
49.000,-4032.304074,1177.074679,6367.377258
50.000,-4031.654651,1170.355459,6369.026846
51.000,-4031.002616,1163.635100,6370.670715
52.000,-4030.347971,1156.913606,6372.308862
53.000,-4029.690716,1150.190982,6373.941287
54.000,-4029.030851,1143.467236,6375.567988
55.000,-4028.368378,1136.742371,6377.188964
56.000,-4027.703298,1130.016394,6378.804213
57.000,-4027.035610,1123.289311,6380.413733
58.000,-4026.365316,1116.561127,6382.017524
59.000,-4025.692417,1109.831847,6383.615584
60.000,-4025.016913,1103.101478,6385.207911
61.000,-4024.338805,1096.370024,6386.794504
62.000,-4023.658094,1089.637492,6388.375362
63.000,-4022.974781,1082.903888,6389.950483
64.000,-4022.288866,1076.169216,6391.519865
65.000,-4021.600350,1069.433482,6393.083508
66.000,-4020.909235,1062.696693,6394.641410
67.000,-4020.215520,1055.958853,6396.193569
68.000,-4019.519206,1049.219968,6397.739984
69.000,-4018.820295,1042.480045,6399.280654
70.000,-4018.118786,1035.739088,6400.815577
71.000,-4017.414682,1028.997103,6402.344752
72.000,-4016.707982,1022.254096,6403.868178
73.000,-4015.998687,1015.510073,6405.385853
74.000,-4015.286799,1008.765039,6406.897776
75.000,-4014.572317,1002.018999,6408.403945
76.000,-4013.855243,995.271960,6409.904360
77.000,-4013.135578,988.523927,6411.399018
78.000,-4012.413322,981.774906,6412.887919
79.000,-4011.688476,975.024902,6414.371060
80.000,-4010.961041,968.273921,6415.848442
81.000,-4010.231018,961.521969,6417.320062
82.000,-4009.498407,954.769051,6418.785919
83.000,-4008.763209,948.015172,6420.246012
84.000,-4008.025426,941.260340,6421.700340
85.000,-4007.285057,934.504558,6423.148900
86.000,-4006.542104,927.747834,6424.591693
87.000,-4005.796567,920.990172,6426.028716
88.000,-4005.048448,914.231578,6427.459968
89.000,-4004.297746,907.472058,6428.885449
90.000,-4003.544464,900.711618,6430.305156
91.000,-4002.788601,893.950263,6431.719089
92.000,-4002.030159,887.187998,6433.127246
93.000,-4001.269137,880.424830,6434.529625
94.000,-4000.505538,873.660764,6435.926227
95.000,-3999.739362,866.895806,6437.317049
96.000,-3998.970610,860.129961,6438.702090
97.000,-3998.199282,853.363235,6440.081349
98.000,-3997.425380,846.595635,6441.454824
99.000,-3996.648904,839.827164,6442.822515
100.000,-3995.869854,833.057830,6444.184421
101.000,-3995.088233,826.287637,6445.540539
102.000,-3994.304040,819.516592,6446.890869
103.000,-3993.517277,812.744700,6448.235410
104.000,-3992.727944,805.971966,6449.574160
105.000,-3991.936042,799.198397,6450.907118
106.000,-3991.141572,792.423998,6452.234283
107.000,-3990.344535,785.648775,6453.555654
108.000,-3989.544931,778.872733,6454.871230
109.000,-3988.742762,772.095879,6456.181009
110.000,-3987.938029,765.318217,6457.484990
111.000,-3987.130731,758.539753,6458.783172
112.000,-3986.320870,751.760494,6460.075555
113.000,-3985.508447,744.980445,6461.362135
114.000,-3984.693463,738.199610,6462.642914
115.000,-3983.875918,731.417998,6463.917889
116.000,-3983.055814,724.635611,6465.187059
117.000,-3982.233150,717.852458,6466.450423
118.000,-3981.407929,711.068542,6467.707980
119.000,-3980.580151,704.283871,6468.959730
120.000,-3979.749816,697.498449,6470.205670
121.000,-3978.916926,690.712282,6471.445799
122.000,-3978.081481,683.925376,6472.680117
123.000,-3977.243483,677.137736,6473.908623
124.000,-3976.402932,670.349369,6475.131314
125.000,-3975.559828,663.560280,6476.348191
126.000,-3974.714174,656.770475,6477.559253
127.000,-3973.865969,649.979958,6478.764497
128.000,-3973.015215,643.188737,6479.963923
129.000,-3972.161912,636.396817,6481.157530
130.000,-3971.306062,629.604203,6482.345317
131.000,-3970.447664,622.810901,6483.527282
132.000,-3969.586721,616.016916,6484.703425
133.000,-3968.723232,609.222255,6485.873745
134.000,-3967.857200,602.426924,6487.038241
135.000,-3966.988624,595.630927,6488.196910
136.000,-3966.117505,588.834270,6489.349754
137.000,-3965.243845,582.036960,6490.496770
138.000,-3964.367644,575.239002,6491.637957
139.000,-3963.488904,568.440402,6492.773314
140.000,-3962.607624,561.641164,6493.902841
141.000,-3961.723806,554.841296,6495.026537
142.000,-3960.837451,548.040802,6496.144399
143.000,-3959.948559,541.239689,6497.256428
144.000,-3959.057133,534.437962,6498.362623
145.000,-3958.163171,527.635627,6499.462981
146.000,-3957.266676,520.832689,6500.557504
147.000,-3956.367648,514.029154,6501.646188
148.000,-3955.466088,507.225029,6502.729034
149.000,-3954.561997,500.420317,6503.806040
150.000,-3953.655376,493.615027,6504.877206
151.000,-3952.746226,486.809162,6505.942530
152.000,-3951.834547,480.002729,6507.002012
153.000,-3950.920341,473.195733,6508.055650
154.000,-3950.003609,466.388180,6509.103444
155.000,-3949.084351,459.580077,6510.145393
156.000,-3948.162568,452.771427,6511.181495
157.000,-3947.238261,445.962238,6512.211751
158.000,-3946.311431,439.152515,6513.236158
159.000,-3945.382079,432.342264,6514.254716
160.000,-3944.450206,425.531490,6515.267424
161.000,-3943.515813,418.720199,6516.274282
162.000,-3942.578901,411.908396,6517.275288
163.000,-3941.639470,405.096088,6518.270441
164.000,-3940.697522,398.283281,6519.259740
165.000,-3939.753057,391.469979,6520.243185
166.000,-3938.806076,384.656189,6521.220775
167.000,-3937.856581,377.841916,6522.192509
168.000,-3936.904572,371.027167,6523.158386
169.000,-3935.950050,364.211946,6524.118404
170.000,-3934.993016,357.396259,6525.072564
171.000,-3934.033471,350.580113,6526.020864
172.000,-3933.071416,343.763513,6526.963304
173.000,-3932.106852,336.946464,6527.899883
174.000,-3931.139779,330.128973,6528.830599
175.000,-3930.170199,323.311044,6529.755452
176.000,-3929.198113,316.492685,6530.674442
177.000,-3928.223521,309.673899,6531.587566
178.000,-3927.246424,302.854695,6532.494826
179.000,-3926.266824,296.035076,6533.396219
180.000,-3925.284721,289.215048,6534.291745
