"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,4169.142769,5062.902327,-3895.348853
1.000,4164.366010,5062.936021,-3900.411347
2.000,4159.585538,5062.965897,-3905.470339
3.000,4154.801357,5062.991957,-3910.525824
4.000,4150.013471,5063.014200,-3915.577798
5.000,4145.221884,5063.032628,-3920.626255
6.000,4140.426599,5063.047241,-3925.671191
7.000,4135.627621,5063.058040,-3930.712602
8.000,4130.824952,5063.065024,-3935.750484
9.000,4126.018597,5063.068195,-3940.784831
10.000,4121.208559,5063.067553,-3945.815639
11.000,4116.394842,5063.063099,-3950.842904
12.000,4111.577450,5063.054833,-3955.866621
13.000,4106.756386,5063.042756,-3960.886786
14.000,4101.931655,5063.026868,-3965.903394
15.000,4097.103259,5063.007169,-3970.916440
16.000,4092.271203,5062.983662,-3975.925921
17.000,4087.435491,5062.956345,-3980.931831
18.000,4082.596126,5062.925219,-3985.934167
19.000,4077.753113,5062.890286,-3990.932923
20.000,4072.906453,5062.851546,-3995.928095
21.000,4068.056153,5062.808998,-4000.919679
22.000,4063.202215,5062.762644,-4005.907670
23.000,4058.344642,5062.712485,-4010.892064
24.000,4053.483440,5062.658521,-4015.872856
25.000,4048.618611,5062.600752,-4020.850041
26.000,4043.750160,5062.539179,-4025.823616
27.000,4038.878090,5062.473803,-4030.793576
28.000,4034.002405,5062.404624,-4035.759917
29.000,4029.123109,5062.331644,-4040.722633
30.000,4024.240205,5062.254861,-4045.681720
31.000,4019.353698,5062.174278,-4050.637175
32.000,4014.463591,5062.089894,-4055.588992
33.000,4009.569888,5062.001711,-4060.537167
34.000,4004.672593,5061.909728,-4065.481696
35.000,3999.771710,5061.813947,-4070.422574
36.000,3994.867241,5061.714368,-4075.359796
37.000,3989.959193,5061.610992,-4080.293360
38.000,3985.047567,5061.503819,-4085.223259
39.000,3980.132368,5061.392850,-4090.149489
40.000,3975.213600,5061.278085,-4095.072047
41.000,3970.291266,5061.159526,-4099.990927
42.000,3965.365371,5061.037173,-4104.906125
43.000,3960.435918,5060.911026,-4109.817637
44.000,3955.502912,5060.781086,-4114.725459
45.000,3950.566355,5060.647354,-4119.629586
46.000,3945.626252,5060.509831,-4124.530013
47.000,3940.682607,5060.368516,-4129.426736
48.000,3935.735423,5060.223411,-4134.319751
49.000,3930.784704,5060.074516,-4139.209054
50.000,3925.830455,5059.921833,-4144.094639
51.000,3920.872679,5059.765360,-4148.976503
52.000,3915.911379,5059.605101,-4153.854642
53.000,3910.946561,5059.441054,-4158.729050
54.000,3905.978227,5059.273221,-4163.599724
55.000,3901.006382,5059.101602,-4168.466658
56.000,3896.031030,5058.926197,-4173.329850
57.000,3891.052173,5058.747009,-4178.189294
58.000,3886.069817,5058.564037,-4183.044986
59.000,3881.083965,5058.377282,-4187.896921
60.000,3876.094621,5058.186744,-4192.745096
61.000,3871.101789,5057.992425,-4197.589506
62.000,3866.105473,5057.794325,-4202.430146
63.000,3861.105677,5057.592444,-4207.267012
64.000,3856.102404,5057.386784,-4212.100101
65.000,3851.095658,5057.177345,-4216.929407
66.000,3846.085445,5056.964128,-4221.754926
67.000,3841.071766,5056.747133,-4226.576654
68.000,3836.054627,5056.526361,-4231.394586
69.000,3831.034031,5056.301814,-4236.208719
70.000,3826.009982,5056.073491,-4241.019048
71.000,3820.982485,5055.841393,-4245.825568
72.000,3815.951542,5055.605521,-4250.628275
73.000,3810.917158,5055.365876,-4255.427166
74.000,3805.879337,5055.122458,-4260.222235
75.000,3800.838083,5054.875269,-4265.013478
76.000,3795.793400,5054.624309,-4269.800892
77.000,3790.745291,5054.369578,-4274.584471
78.000,3785.693761,5054.111077,-4279.364211
79.000,3780.638814,5053.848808,-4284.140109
80.000,3775.580454,5053.582770,-4288.912160
81.000,3770.518683,5053.312965,-4293.680359
82.000,3765.453508,5053.039393,-4298.444702
83.000,3760.384931,5052.762056,-4303.205186
84.000,3755.312956,5052.480953,-4307.961805
85.000,3750.237588,5052.196086,-4312.714556
86.000,3745.158830,5051.907455,-4317.463433
87.000,3740.076686,5051.615061,-4322.208434
88.000,3734.991161,5051.318905,-4326.949554
89.000,3729.902259,5051.018987,-4331.686787
90.000,3724.809982,5050.715309,-4336.420131
91.000,3719.714336,5050.407871,-4341.149581
92.000,3714.615324,5050.096674,-4345.875133
93.000,3709.512951,5049.781718,-4350.596782
94.000,3704.407220,5049.463005,-4355.314524
95.000,3699.298135,5049.140535,-4360.028355
96.000,3694.185701,5048.814309,-4364.738271
97.000,3689.069921,5048.484328,-4369.444267
98.000,3683.950799,5048.150592,-4374.146339
99.000,3678.828340,5047.813103,-4378.844484
100.000,3673.702547,5047.471861,-4383.538696
101.000,3668.573425,5047.126866,-4388.228972
102.000,3663.440977,5046.778121,-4392.915307
103.000,3658.305207,5046.425625,-4397.597698
104.000,3653.166120,5046.069379,-4402.276139
105.000,3648.023720,5045.709385,-4406.950628
106.000,3642.878010,5045.345642,-4411.621158
107.000,3637.728995,5044.978152,-4416.287727
108.000,3632.576679,5044.606916,-4420.950331
109.000,3627.421065,5044.231934,-4425.608964
110.000,3622.262158,5043.853207,-4430.263623
111.000,3617.099962,5043.470736,-4434.914304
112.000,3611.934481,5043.084523,-4439.561002
113.000,3606.765719,5042.694566,-4444.203714
114.000,3601.593680,5042.300869,-4448.842434
115.000,3596.418368,5041.903430,-4453.477160
116.000,3591.239787,5041.502252,-4458.107886
117.000,3586.057941,5041.097335,-4462.734609
118.000,3580.872835,5040.688679,-4467.357325
119.000,3575.684472,5040.276287,-4471.976029
120.000,3570.492857,5039.860158,-4476.590717
121.000,3565.297993,5039.440293,-4481.201385
122.000,3560.099885,5039.016693,-4485.808028
123.000,3554.898536,5038.589360,-4490.410644
124.000,3549.693952,5038.158293,-4495.009227
125.000,3544.486135,5037.723495,-4499.603774
126.000,3539.275090,5037.284965,-4504.194280
127.000,3534.060822,5036.842704,-4508.780742
128.000,3528.843333,5036.396714,-4513.363154
129.000,3523.622629,5035.946995,-4517.941514
130.000,3518.398714,5035.493548,-4522.515816
131.000,3513.171591,5035.036375,-4527.086057
132.000,3507.941265,5034.575475,-4531.652233
133.000,3502.707739,5034.110850,-4536.214339
134.000,3497.471019,5033.642501,-4540.772372
135.000,3492.231107,5033.170428,-4545.326328
136.000,3486.988009,5032.694633,-4549.876201
137.000,3481.741728,5032.215116,-4554.421989
138.000,3476.492269,5031.731878,-4558.963687
139.000,3471.239635,5031.244920,-4563.501291
