"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,4329.786857,-4787.874131,4602.669157
1.000,4333.151609,-4790.269412,4597.006893
2.000,4336.512575,-4792.661387,4591.340960
3.000,4339.869752,-4795.050051,4585.671361
4.000,4343.223139,-4797.435403,4579.998101
5.000,4346.572734,-4799.817440,4574.321185
6.000,4349.918533,-4802.196160,4568.640616
7.000,4353.260536,-4804.571561,4562.956400
8.000,4356.598740,-4806.943640,4557.268541
9.000,4359.933142,-4809.312394,4551.577044
10.000,4363.263740,-4811.677821,4545.881913
11.000,4366.590534,-4814.039919,4540.183153
12.000,4369.913519,-4816.398685,4534.480768
13.000,4373.232694,-4818.754117,4528.774763
14.000,4376.548058,-4821.106212,4523.065142
15.000,4379.859607,-4823.454968,4517.351910
16.000,4383.167340,-4825.800383,4511.635072
17.000,4386.471254,-4828.142454,4505.914632
18.000,4389.771348,-4830.481179,4500.190594
19.000,4393.067619,-4832.816555,4494.462964
20.000,4396.360065,-4835.148579,4488.731745
21.000,4399.648685,-4837.477251,4482.996943
22.000,4402.933475,-4839.802566,4477.258562
23.000,4406.214434,-4842.124523,4471.516606
24.000,4409.491559,-4844.443119,4465.771081
25.000,4412.764850,-4846.758352,4460.021990
26.000,4416.034302,-4849.070220,4454.269338
27.000,4419.299915,-4851.378720,4448.513130
28.000,4422.561687,-4853.683849,4442.753371
29.000,4425.819614,-4855.985606,4436.990064
30.000,4429.073696,-4858.283987,4431.223216
31.000,4432.323929,-4860.578991,4425.452829
32.000,4435.570313,-4862.870615,4419.678910
33.000,4438.812844,-4865.158857,4413.901462
34.000,4442.051521,-4867.443715,4408.120490
35.000,4445.286342,-4869.725185,4402.335999
36.000,4448.517305,-4872.003266,4396.547993
37.000,4451.744407,-4874.277955,4390.756477
38.000,4454.967646,-4876.549251,4384.961456
39.000,4458.187021,-4878.817149,4379.162934
40.000,4461.402529,-4881.081649,4373.360916
41.000,4464.614169,-4883.342748,4367.555406
42.000,4467.821938,-4885.600443,4361.746409
43.000,4471.025834,-4887.854732,4355.933930
44.000,4474.225855,-4890.105613,4350.117974
45.000,4477.421999,-4892.353083,4344.298544
46.000,4480.614265,-4894.597140,4338.475646
47.000,4483.802649,-4896.837782,4332.649285
48.000,4486.987151,-4899.075007,4326.819464
49.000,4490.167768,-4901.308811,4320.986189
50.000,4493.344497,-4903.539193,4315.149464
51.000,4496.517338,-4905.766151,4309.309295
52.000,4499.686287,-4907.989681,4303.465684
53.000,4502.851344,-4910.209782,4297.618639
54.000,4506.012505,-4912.426451,4291.768162
55.000,4509.169770,-4914.639687,4285.914258
56.000,4512.323135,-4916.849486,4280.056933
57.000,4515.472599,-4919.055846,4274.196191
58.000,4518.618160,-4921.258765,4268.332037
59.000,4521.759817,-4923.458241,4262.464475
60.000,4524.897566,-4925.654272,4256.593509
61.000,4528.031406,-4927.846854,4250.719146
62.000,4531.161335,-4930.035987,4244.841389
63.000,4534.287351,-4932.221667,4238.960243
64.000,4537.409452,-4934.403892,4233.075713
65.000,4540.527636,-4936.582660,4227.187803
66.000,4543.641901,-4938.757968,4221.296518
67.000,4546.752246,-4940.929815,4215.401864
68.000,4549.858667,-4943.098197,4209.503843
69.000,4552.961164,-4945.263114,4203.602463
70.000,4556.059734,-4947.424561,4197.697726
71.000,4559.154376,-4949.582538,4191.789638
72.000,4562.245087,-4951.737042,4185.878203
73.000,4565.331865,-4953.888070,4179.963426
74.000,4568.414708,-4956.035621,4174.045313
75.000,4571.493616,-4958.179691,4168.123866
76.000,4574.568584,-4960.320279,4162.199093
77.000,4577.639613,-4962.457383,4156.270996
78.000,4580.706699,-4964.590999,4150.339581
79.000,4583.769842,-4966.721127,4144.404852
80.000,4586.829038,-4968.847763,4138.466815
81.000,4589.884286,-4970.970905,4132.525474
82.000,4592.935584,-4973.090552,4126.580834
83.000,4595.982930,-4975.206700,4120.632899
84.000,4599.026323,-4977.319348,4114.681674
85.000,4602.065760,-4979.428494,4108.727164
86.000,4605.101239,-4981.534134,4102.769374
87.000,4608.132759,-4983.636267,4096.808309
88.000,4611.160318,-4985.734891,4090.843972
89.000,4614.183914,-4987.830003,4084.876370
90.000,4617.203544,-4989.921602,4078.905507
91.000,4620.219208,-4992.009684,4072.931387
92.000,4623.230902,-4994.094247,4066.954015
93.000,4626.238626,-4996.175291,4060.973397
94.000,4629.242378,-4998.252811,4054.989536
95.000,4632.242155,-5000.326806,4049.002438
96.000,4635.237955,-5002.397274,4043.012107
97.000,4638.229778,-5004.464212,4037.018549
98.000,4641.217620,-5006.527619,4031.021768
99.000,4644.201481,-5008.587492,4025.021768
100.000,4647.181358,-5010.643828,4019.018555
101.000,4650.157249,-5012.696626,4013.012133
102.000,4653.129153,-5014.745884,4007.002508
103.000,4656.097067,-5016.791599,4000.989683
104.000,4659.060991,-5018.833768,3994.973665
105.000,4662.020921,-5020.872391,3988.954456
106.000,4664.976857,-5022.907464,3982.932063
107.000,4667.928796,-5024.938986,3976.906491
108.000,4670.876737,-5026.966953,3970.877743
109.000,4673.820678,-5028.991365,3964.845825
110.000,4676.760616,-5031.012218,3958.810742
111.000,4679.696551,-5033.029512,3952.772498
112.000,4682.628480,-5035.043242,3946.731098
113.000,4685.556401,-5037.053408,3940.686548
114.000,4688.480314,-5039.060007,3934.638851
115.000,4691.400215,-5041.063037,3928.588013
116.000,4694.316103,-5043.062495,3922.534039
117.000,4697.227977,-5045.058380,3916.476933
118.000,4700.135834,-5047.050690,3910.416700
119.000,4703.039673,-5049.039421,3904.353345
120.000,4705.939493,-5051.024573,3898.286873
121.000,4708.835290,-5053.006143,3892.217289
122.000,4711.727064,-5054.984128,3886.144598
123.000,4714.614812,-5056.958527,3880.068804
124.000,4717.498534,-5058.929337,3873.989912
125.000,4720.378226,-5060.896557,3867.907927
126.000,4723.253888,-5062.860183,3861.822855
127.000,4726.125518,-5064.820215,3855.734699
128.000,4728.993113,-5066.776650,3849.643465
129.000,4731.856673,-5068.729485,3843.549158
130.000,4734.716195,-5070.678719,3837.451782
131.000,4737.571678,-5072.624349,3831.351342
132.000,4740.423119,-5074.566373,3825.247844
133.000,4743.270518,-5076.504790,3819.141291
134.000,4746.113872,-5078.439596,3813.031690
135.000,4748.953180,-5080.370791,3806.919044
136.000,4751.788440,-5082.298371,3800.803359
137.000,4754.619651,-5084.222335,3794.684640
138.000,4757.446810,-5086.142681,3788.562891
139.000,4760.269915,-5088.059405,3782.438117
140.000,4763.088966,-5089.972508,3776.310324
141.000,4765.903961,-5091.881985,3770.179516
142.000,4768.714897,-5093.787835,3764.045697
143.000,4771.521773,-5095.690057,3757.908874
144.000,4774.324587,-5097.588647,3751.769051
145.000,4777.123338,-5099.483604,3745.626232
146.000,4779.918024,-5101.374926,3739.480423
147.000,4782.708644,-5103.262611,3733.331628
148.000,4785.495195,-5105.146655,3727.179853
149.000,4788.277676,-5107.027059,3721.025103
150.000,4791.056085,-5108.903818,3714.867381
151.000,4793.830420,-5110.776932,3708.706694
152.000,4796.600681,-5112.646398,3702.543046
153.000,4799.366865,-5114.512214,3696.376441
154.000,4802.128970,-5116.374379,3690.206886
155.000,4804.886996,-5118.232889,3684.034385
156.000,4807.640939,-5120.087743,3677.858942
157.000,4810.390799,-5121.938938,3671.680563
158.000,4813.136575,-5123.786474,3665.499253
159.000,4815.878263,-5125.630347,3659.315017
160.000,4818.615864,-5127.470556,3653.127859
161.000,4821.349374,-5129.307098,3646.937784
162.000,4824.078793,-5131.139972,3640.744798
163.000,4826.804118,-5132.969175,3634.548905
164.000,4829.525349,-5134.794706,3628.350111
165.000,4832.242483,-5136.616562,3622.148419
166.000,4834.955520,-5138.434741,3615.943836
167.000,4837.664456,-5140.249242,3609.736367
168.000,4840.369291,-5142.060061,3603.526015
169.000,4843.070024,-5143.867198,3597.312786
170.000,4845.766652,-5145.670651,3591.096686
171.000,4848.459173,-5147.470416,3584.877718
172.000,4851.147588,-5149.266492,3578.655888
173.000,4853.831892,-5151.058878,3572.431202
174.000,4856.512086,-5152.847570,3566.203663
175.000,4859.188168,-5154.632568,3559.973277
176.000,4861.860135,-5156.413868,3553.740049
177.000,4864.527987,-5158.191470,3547.503983
178.000,4867.191722,-5159.965371,3541.265086
179.000,4869.851338,-5161.735568,3535.023361
180.000,4872.506833,-5163.502061,3528.778814
181.000,4875.158207,-5165.264846,3522.531450
182.000,4877.805457,-5167.023923,3516.281273
183.000,4880.448582,-5168.779288,3510.028290
184.000,4883.087581,-5170.530941,3503.772504
185.000,4885.722451,-5172.278878,3497.513920
186.000,4888.353192,-5174.023099,3491.252545
187.000,4890.979802,-5175.763600,3484.988382
188.000,4893.602278,-5177.500381,3478.721437
189.000,4896.220621,-5179.233439,3472.451714
190.000,4898.834828,-5180.962771,3466.179220
191.000,4901.444897,-5182.688377,3459.903958
192.000,4904.050828,-5184.410254,3453.625933
193.000,4906.652618,-5186.128400,3447.345152
194.000,4909.250266,-5187.842813,3441.061618
195.000,4911.843771,-5189.553492,3434.775337
196.000,4914.433131,-5191.260433,3428.486314
197.000,4917.018344,-5192.963637,3422.194554
198.000,4919.599410,-5194.663099,3415.900061
199.000,4922.176326,-5196.358819,3409.602842
200.000,4924.749091,-5198.050794,3403.302900
201.000,4927.317704,-5199.739023,3397.000241
202.000,4929.882162,-5201.423503,3390.694870
203.000,4932.442466,-5203.104233,3384.386792
204.000,4934.998612,-5204.781210,3378.076012
205.000,4937.550600,-5206.454433,3371.762536
206.000,4940.098428,-5208.123900,3365.446367
207.000,4942.642095,-5209.789609,3359.127511
208.000,4945.181599,-5211.451558,3352.805974
209.000,4947.716939,-5213.109745,3346.481760
210.000,4950.248113,-5214.764168,3340.154874
211.000,4952.775120,-5216.414825,3333.825322
212.000,4955.297959,-5218.061714,3327.493108
213.000,4957.816627,-5219.704833,3321.158237
214.000,4960.331124,-5221.344181,3314.820715
215.000,4962.841448,-5222.979756,3308.480547
216.000,4965.347597,-5224.611555,3302.137737
217.000,4967.849571,-5226.239577,3295.792290
218.000,4970.347367,-5227.863819,3289.444213
219.000,4972.840985,-5229.484281,3283.093509
220.000,4975.330422,-5231.100959,3276.740185
221.000,4977.815678,-5232.713853,3270.384244
222.000,4980.296751,-5234.322959,3264.025692
223.000,4982.773640,-5235.928277,3257.664535
224.000,4985.246343,-5237.529805,3251.300776
225.000,4987.714858,-5239.127540,3244.934422
226.000,4990.179185,-5240.721481,3238.565477
227.000,4992.639322,-5242.311625,3232.193947
228.000,4995.095268,-5243.897972,3225.819836
229.000,4997.547021,-5245.480518,3219.443150
230.000,4999.994580,-5247.059263,3213.063894
231.000,5002.437943,-5248.634204,3206.682072
232.000,5004.877109,-5250.205340,3200.297690
233.000,5007.312077,-5251.772668,3193.910753
234.000,5009.742845,-5253.336186,3187.521267
235.000,5012.169413,-5254.895894,3181.129235
236.000,5014.591777,-5256.451789,3174.734664
237.000,5017.009938,-5258.003869,3168.337558
238.000,5019.423894,-5259.552132,3161.937923
239.000,5021.833643,-5261.096577,3155.535764
240.000,5024.239185,-5262.637202,3149.131085
241.000,5026.640517,-5264.174004,3142.723892
242.000,5029.037639,-5265.706982,3136.314190
243.000,5031.430549,-5267.236135,3129.901984
244.000,5033.819245,-5268.761459,3123.487279
245.000,5036.203727,-5270.282955,3117.070080
246.000,5038.583993,-5271.800619,3110.650393
247.000,5040.960042,-5273.314450,3104.228223
248.000,5043.331872,-5274.824446,3097.803574
249.000,5045.699483,-5276.330605,3091.376452
250.000,5048.062872,-5277.832925,3084.946862
251.000,5050.422039,-5279.331406,3078.514810
252.000,5052.776982,-5280.826044,3072.080299
253.000,5055.127699,-5282.316838,3065.643336
254.000,5057.474191,-5283.803786,3059.203925
255.000,5059.816454,-5285.286887,3052.762072
256.000,5062.154489,-5286.766138,3046.317781
257.000,5064.488293,-5288.241538,3039.871059
258.000,5066.817866,-5289.713085,3033.421910
259.000,5069.143206,-5291.180777,3026.970338
260.000,5071.464312,-5292.644613,3020.516351
261.000,5073.781182,-5294.104591,3014.059951
262.000,5076.093815,-5295.560708,3007.601146
263.000,5078.402211,-5297.012964,3001.139939
264.000,5080.706367,-5298.461356,2994.676336
265.000,5083.006283,-5299.905882,2988.210343
266.000,5085.301957,-5301.346542,2981.741964
267.000,5087.593388,-5302.783332,2975.271204
268.000,5089.880575,-5304.216252,2968.798069
269.000,5092.163516,-5305.645299,2962.322564
270.000,5094.442211,-5307.070473,2955.844693
271.000,5096.716657,-5308.491770,2949.364463
272.000,5098.986854,-5309.909189,2942.881878
273.000,5101.252801,-5311.322729,2936.396944
274.000,5103.514496,-5312.732388,2929.909666
275.000,5105.771938,-5314.138164,2923.420048
276.000,5108.025126,-5315.540056,2916.928096
277.000,5110.274059,-5316.938060,2910.433816
278.000,5112.518735,-5318.332177,2903.937212
279.000,5114.759153,-5319.722404,2897.438289
280.000,5116.995312,-5321.108740,2890.937054
281.000,5119.227211,-5322.491182,2884.433510
282.000,5121.454849,-5323.869729,2877.927663
283.000,5123.678224,-5325.244379,2871.419519
284.000,5125.897335,-5326.615131,2864.909083
285.000,5128.112181,-5327.981983,2858.396359
286.000,5130.322761,-5329.344932,2851.881353
287.000,5132.529073,-5330.703979,2845.364070
288.000,5134.731117,-5332.059120,2838.844516
289.000,5136.928892,-5333.410354,2832.322695
290.000,5139.122395,-5334.757679,2825.798613
291.000,5141.311626,-5336.101094,2819.272275
292.000,5143.496584,-5337.440597,2812.743687
293.000,5145.677268,-5338.776187,2806.212852
294.000,5147.853676,-5340.107860,2799.679778
295.000,5150.025808,-5341.435617,2793.144468
296.000,5152.193662,-5342.759455,2786.606928
297.000,5154.357236,-5344.079373,2780.067163
298.000,5156.516531,-5345.395368,2773.525179
299.000,5158.671544,-5346.707440,2766.980981
300.000,5160.822275,-5348.015586,2760.434573
301.000,5162.968722,-5349.319805,2753.885962
302.000,5165.110885,-5350.620095,2747.335152
303.000,5167.248762,-5351.916455,2740.782149
304.000,5169.382352,-5353.208883,2734.226957
305.000,5171.511653,-5354.497376,2727.669583
306.000,5173.636666,-5355.781935,2721.110031
307.000,5175.757389,-5357.062557,2714.548307
308.000,5177.873820,-5358.339239,2707.984415
309.000,5179.985958,-5359.611982,2701.418362
310.000,5182.093804,-5360.880783,2694.850151
311.000,5184.197354,-5362.145640,2688.279790
312.000,5186.296609,-5363.406551,2681.707282
313.000,5188.391566,-5364.663516,2675.132633
314.000,5190.482226,-5365.916533,2668.555848
315.000,5192.568587,-5367.165599,2661.976933
316.000,5194.650648,-5368.410714,2655.395892
317.000,5196.728408,-5369.651875,2648.812732
318.000,5198.801865,-5370.889081,2642.227457
319.000,5200.871019,-5372.122331,2635.640072
320.000,5202.935869,-5373.351623,2629.050584
321.000,5204.996414,-5374.576955,2622.458996
322.000,5207.052651,-5375.798325,2615.865315
323.000,5209.104582,-5377.015733,2609.269545
324.000,5211.152204,-5378.229176,2602.671692
325.000,5213.195516,-5379.438652,2596.071761
326.000,5215.234517,-5380.644161,2589.469758
327.000,5217.269207,-5381.845701,2582.865687
328.000,5219.299584,-5383.043270,2576.259554
329.000,5221.325648,-5384.236866,2569.651365
330.000,5223.347396,-5385.426489,2563.041124
