"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,-7326.539464,-494.684490,-2065.328263
1.000,-7324.651872,-497.787069,-2071.269435
2.000,-7322.758199,-500.889480,-2077.208748
3.000,-7320.858445,-503.991723,-2083.146195
4.000,-7318.952611,-507.093796,-2089.081771
5.000,-7317.040701,-510.195697,-2095.015471
6.000,-7315.122715,-513.297423,-2100.947290
7.000,-7313.198654,-516.398974,-2106.877222
8.000,-7311.268522,-519.500347,-2112.805263
9.000,-7309.332319,-522.601540,-2118.731406
10.000,-7307.390047,-525.702552,-2124.655646
11.000,-7305.441708,-528.803380,-2130.577978
12.000,-7303.487304,-531.904023,-2136.498397
13.000,-7301.526836,-535.004478,-2142.416897
14.000,-7299.560306,-538.104745,-2148.333474
15.000,-7297.587716,-541.204820,-2154.248121
16.000,-7295.609067,-544.304703,-2160.160834
17.000,-7293.624361,-547.404391,-2166.071606
18.000,-7291.633600,-550.503882,-2171.980434
19.000,-7289.636786,-553.603175,-2177.887311
20.000,-7287.633921,-556.702268,-2183.792232
21.000,-7285.625005,-559.801159,-2189.695192
22.000,-7283.610042,-562.899845,-2195.596186
23.000,-7281.589032,-565.998325,-2201.495208
24.000,-7279.561978,-569.096598,-2207.392254
25.000,-7277.528881,-572.194661,-2213.287317
26.000,-7275.489743,-575.292512,-2219.180392
27.000,-7273.444566,-578.390149,-2225.071474
28.000,-7271.393352,-581.487572,-2230.960559
29.000,-7269.336102,-584.584777,-2236.847639
30.000,-7267.272819,-587.681763,-2242.732712
31.000,-7265.203503,-590.778528,-2248.615770
32.000,-7263.128158,-593.875070,-2254.496808
33.000,-7261.046784,-596.971387,-2260.375823
34.000,-7258.959383,-600.067478,-2266.252807
35.000,-7256.865958,-603.163340,-2272.127756
36.000,-7254.766510,-606.258972,-2278.000665
37.000,-7252.661042,-609.354372,-2283.871528
38.000,-7250.549554,-612.449537,-2289.740340
39.000,-7248.432048,-615.544467,-2295.607096
40.000,-7246.308528,-618.639158,-2301.471791
41.000,-7244.178994,-621.733610,-2307.334418
42.000,-7242.043448,-624.827820,-2313.194974
43.000,-7239.901892,-627.921787,-2319.053452
44.000,-7237.754328,-631.015508,-2324.909848
45.000,-7235.600759,-634.108982,-2330.764156
46.000,-7233.441185,-637.202206,-2336.616371
47.000,-7231.275609,-640.295180,-2342.466488
48.000,-7229.104032,-643.387901,-2348.314501
49.000,-7226.926457,-646.480367,-2354.160405
50.000,-7224.742885,-649.572576,-2360.004195
51.000,-7222.553319,-652.664526,-2365.845866
52.000,-7220.357760,-655.756217,-2371.685412
53.000,-7218.156210,-658.847644,-2377.522828
54.000,-7215.948671,-661.938808,-2383.358110
55.000,-7213.735146,-665.029706,-2389.191251
56.000,-7211.515635,-668.120335,-2395.022246
57.000,-7209.290141,-671.210695,-2400.851091
58.000,-7207.058666,-674.300783,-2406.677779
59.000,-7204.821211,-677.390597,-2412.502307
60.000,-7202.577780,-680.480136,-2418.324668
61.000,-7200.328373,-683.569398,-2424.144857
62.000,-7198.072993,-686.658380,-2429.962870
63.000,-7195.811642,-689.747081,-2435.778700
64.000,-7193.544321,-692.835500,-2441.592343
65.000,-7191.271033,-695.923633,-2447.403793
66.000,-7188.991779,-699.011479,-2453.213045
67.000,-7186.706562,-702.099037,-2459.020095
68.000,-7184.415384,-705.186305,-2464.824936
69.000,-7182.118246,-708.273280,-2470.627563
70.000,-7179.815150,-711.359960,-2476.427972
71.000,-7177.506100,-714.446345,-2482.226158
72.000,-7175.191096,-717.532431,-2488.022114
73.000,-7172.870141,-720.618218,-2493.815835
74.000,-7170.543236,-723.703703,-2499.607318
75.000,-7168.210384,-726.788884,-2505.396555
76.000,-7165.871587,-729.873759,-2511.183543
77.000,-7163.526847,-732.958327,-2516.968275
78.000,-7161.176165,-736.042586,-2522.750748
79.000,-7158.819544,-739.126534,-2528.530955
80.000,-7156.456987,-742.210168,-2534.308891
81.000,-7154.088494,-745.293488,-2540.084551
82.000,-7151.714069,-748.376490,-2545.857930
83.000,-7149.333712,-751.459174,-2551.629023
84.000,-7146.947427,-754.541537,-2557.397825
85.000,-7144.555215,-757.623578,-2563.164330
86.000,-7142.157079,-760.705295,-2568.928533
87.000,-7139.753020,-763.786685,-2574.690429
88.000,-7137.343040,-766.867747,-2580.450014
89.000,-7134.927143,-769.948479,-2586.207281
90.000,-7132.505329,-773.028879,-2591.962225
91.000,-7130.077601,-776.108946,-2597.714842
92.000,-7127.643961,-779.188676,-2603.465126
93.000,-7125.204411,-782.268070,-2609.213072
94.000,-7122.758954,-785.347123,-2614.958675
95.000,-7120.307591,-788.425836,-2620.701929
96.000,-7117.850324,-791.504205,-2626.442831
