"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,4042.775071,-1488.720673,6295.089719
1.000,4042.250151,-1482.057995,6296.998643
2.000,4041.722601,-1475.393918,6298.901912
3.000,4041.192422,-1468.728445,6300.799525
4.000,4040.659616,-1462.061584,6302.691479
5.000,4040.124183,-1455.393339,6304.577774
6.000,4039.586123,-1448.723716,6306.458407
7.000,4039.045438,-1442.052720,6308.333377
8.000,4038.502127,-1435.380358,6310.202682
9.000,4037.956192,-1428.706635,6312.066320
10.000,4037.407634,-1422.031556,6313.924290
11.000,4036.856452,-1415.355126,6315.776591
12.000,4036.302648,-1408.677353,6317.623219
13.000,4035.746222,-1401.998240,6319.464175
14.000,4035.187175,-1395.317794,6321.299455
15.000,4034.625508,-1388.636020,6323.129059
16.000,4034.061222,-1381.952924,6324.952985
17.000,4033.494316,-1375.268511,6326.771231
18.000,4032.924793,-1368.582788,6328.583796
19.000,4032.352652,-1361.895759,6330.390677
20.000,4031.777894,-1355.207429,6332.191874
21.000,4031.200520,-1348.517806,6333.987384
22.000,4030.620531,-1341.826894,6335.777207
23.000,4030.037927,-1335.134699,6337.561340
24.000,4029.452709,-1328.441226,6339.339781
25.000,4028.864878,-1321.746481,6341.112530
26.000,4028.274435,-1315.050470,6342.879585
27.000,4027.681379,-1308.353198,6344.640944
28.000,4027.085713,-1301.654671,6346.396605
29.000,4026.487436,-1294.954895,6348.146567
30.000,4025.886549,-1288.253874,6349.890829
31.000,4025.283054,-1281.551615,6351.629388
32.000,4024.676950,-1274.848123,6353.362244
33.000,4024.068239,-1268.143405,6355.089394
34.000,4023.456921,-1261.437464,6356.810837
35.000,4022.842997,-1254.730308,6358.526572
36.000,4022.226467,-1248.021941,6360.236597
37.000,4021.607333,-1241.312369,6361.940910
38.000,4020.985596,-1234.601599,6363.639511
39.000,4020.361255,-1227.889634,6365.332397
40.000,4019.734311,-1221.176482,6367.019566
41.000,4019.104766,-1214.462148,6368.701018
42.000,4018.472620,-1207.746636,6370.376751
43.000,4017.837874,-1201.029954,6372.046764
44.000,4017.200528,-1194.312106,6373.711054
45.000,4016.560584,-1187.593098,6375.369621
46.000,4015.918041,-1180.872936,6377.022462
47.000,4015.272902,-1174.151626,6378.669577
48.000,4014.625166,-1167.429172,6380.310964
49.000,4013.974834,-1160.705581,6381.946621
50.000,4013.321907,-1153.980858,6383.576548
51.000,4012.666386,-1147.255009,6385.200742
52.000,4012.008271,-1140.528039,6386.819202
53.000,4011.347564,-1133.799955,6388.431926
54.000,4010.684264,-1127.070761,6390.038914
55.000,4010.018374,-1120.340464,6391.640163
56.000,4009.349893,-1113.609068,6393.235673
57.000,4008.678822,-1106.876580,6394.825442
58.000,4008.005162,-1100.143005,6396.409468
59.000,4007.328914,-1093.408350,6397.987750
60.000,4006.650078,-1086.672618,6399.560287
61.000,4005.968656,-1079.935817,6401.127076
62.000,4005.284648,-1073.197951,6402.688118
63.000,4004.598055,-1066.459027,6404.243410
64.000,4003.908877,-1059.719050,6405.792951
65.000,4003.217116,-1052.978025,6407.336739
66.000,4002.522772,-1046.235959,6408.874774
67.000,4001.825845,-1039.492857,6410.407054
68.000,4001.126338,-1032.748724,6411.933577
69.000,4000.424250,-1026.003566,6413.454342
70.000,3999.719582,-1019.257390,6414.969347
71.000,3999.012335,-1012.510200,6416.478592
72.000,3998.302510,-1005.762001,6417.982076
73.000,3997.590108,-999.012801,6419.479795
74.000,3996.875129,-992.262604,6420.971750
75.000,3996.157574,-985.511416,6422.457939
76.000,3995.437444,-978.759243,6423.938361
77.000,3994.714740,-972.006090,6425.413014
78.000,3993.989463,-965.251964,6426.881896
79.000,3993.261612,-958.496869,6428.345008
80.000,3992.531190,-951.740811,6429.802347
81.000,3991.798197,-944.983796,6431.253911
82.000,3991.062633,-938.225830,6432.699701
83.000,3990.324500,-931.466918,6434.139714
84.000,3989.583798,-924.707066,6435.573949
85.000,3988.840528,-917.946280,6437.002405
86.000,3988.094691,-911.184565,6438.425080
87.000,3987.346288,-904.421926,6439.841974
88.000,3986.595320,-897.658371,6441.253085
89.000,3985.841786,-890.893903,6442.658411
90.000,3985.085689,-884.128530,6444.057952
91.000,3984.327028,-877.362256,6445.451706
92.000,3983.565806,-870.595087,6446.839672
93.000,3982.802021,-863.827029,6448.221849
94.000,3982.035676,-857.058088,6449.598235
95.000,3981.266772,-850.288269,6450.968830
96.000,3980.495308,-843.517577,6452.333631
97.000,3979.721286,-836.746020,6453.692639
98.000,3978.944707,-829.973601,6455.045851
99.000,3978.165571,-823.200327,6456.393266
100.000,3977.383879,-816.426204,6457.734883
101.000,3976.599632,-809.651237,6459.070702
102.000,3975.812831,-802.875432,6460.400720
103.000,3975.023477,-796.098795,6461.724936
104.000,3974.231571,-789.321331,6463.043350
105.000,3973.437113,-782.543045,6464.355961
106.000,3972.640104,-775.763945,6465.662766
107.000,3971.840545,-768.984034,6466.963765
108.000,3971.038436,-762.203320,6468.258956
109.000,3970.233780,-755.421807,6469.548339
110.000,3969.426576,-748.639502,6470.831913
111.000,3968.616826,-741.856409,6472.109675
112.000,3967.804529,-735.072535,6473.381626
113.000,3966.989688,-728.287885,6474.647764
114.000,3966.172303,-721.502466,6475.908087
115.000,3965.352374,-714.716282,6477.162595
116.000,3964.529903,-707.929340,6478.411286
117.000,3963.704890,-701.141644,6479.654160
118.000,3962.877336,-694.353202,6480.891215
119.000,3962.047243,-687.564018,6482.122450
120.000,3961.214611,-680.774098,6483.347864
121.000,3960.379440,-673.983447,6484.567456
122.000,3959.541732,-667.192073,6485.781225
123.000,3958.701488,-660.399979,6486.989170
124.000,3957.858708,-653.607173,6488.191289
125.000,3957.013393,-646.813659,6489.387582
126.000,3956.165544,-640.019443,6490.578048
127.000,3955.315162,-633.224531,6491.762685
128.000,3954.462248,-626.428929,6492.941492
129.000,3953.606803,-619.632642,6494.114468
130.000,3952.748827,-612.835676,6495.281613
131.000,3951.888321,-606.038037,6496.442925
132.000,3951.025287,-599.239731,6497.598404
133.000,3950.159725,-592.440762,6498.748047
134.000,3949.291636,-585.641138,6499.891855
135.000,3948.421021,-578.840863,6501.029825
136.000,3947.547880,-572.039943,6502.161958
137.000,3946.672216,-565.238384,6503.288252
138.000,3945.794027,-558.436192,6504.408705
139.000,3944.913316,-551.633372,6505.523318
140.000,3944.030084,-544.829930,6506.632089
141.000,3943.144330,-538.025872,6507.735017
142.000,3942.256056,-531.221203,6508.832100
143.000,3941.365264,-524.415929,6509.923339
144.000,3940.471953,-517.610057,6511.008732
145.000,3939.576124,-510.803590,6512.088278
146.000,3938.677779,-503.996537,6513.161976
147.000,3937.776919,-497.188901,6514.229826
148.000,3936.873544,-490.380688,6515.291825
149.000,3935.967655,-483.571905,6516.347974
150.000,3935.059254,-476.762557,6517.398271
151.000,3934.148340,-469.952650,6518.442716
152.000,3933.234915,-463.142190,6519.481307
153.000,3932.318980,-456.331182,6520.514043
