"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,3050.490894,-3748.278615,5901.981601
1.000,3052.449929,-3742.234040,5904.803799
2.000,3054.407128,-3736.186413,5907.620695
3.000,3056.362489,-3730.135738,5910.432285
4.000,3058.316011,-3724.082021,5913.238568
5.000,3060.267694,-3718.025267,5916.039541
6.000,3062.217534,-3711.965480,5918.835201
7.000,3064.165532,-3705.902667,5921.625546
8.000,3066.111685,-3699.836831,5924.410574
9.000,3068.055993,-3693.767979,5927.190281
10.000,3069.998455,-3687.696116,5929.964666
11.000,3071.939068,-3681.621246,5932.733725
12.000,3073.877832,-3675.543374,5935.497457
13.000,3075.814745,-3669.462507,5938.255859
14.000,3077.749807,-3663.378649,5941.008929
15.000,3079.683015,-3657.291805,5943.756663
16.000,3081.614369,-3651.201980,5946.499060
17.000,3083.543867,-3645.109180,5949.236117
18.000,3085.471509,-3639.013409,5951.967832
19.000,3087.397291,-3632.914674,5954.694201
20.000,3089.321215,-3626.812978,5957.415224
21.000,3091.243277,-3620.708328,5960.130896
22.000,3093.163477,-3614.600728,5962.841217
23.000,3095.081814,-3608.490183,5965.546182
24.000,3096.998286,-3602.376700,5968.245791
25.000,3098.912892,-3596.260282,5970.940040
26.000,3100.825631,-3590.140935,5973.628928
27.000,3102.736501,-3584.018665,5976.312451
28.000,3104.645501,-3577.893476,5978.990607
29.000,3106.552630,-3571.765374,5981.663394
30.000,3108.457887,-3565.634364,5984.330810
31.000,3110.361270,-3559.500450,5986.992851
32.000,3112.262779,-3553.363640,5989.649517
33.000,3114.162411,-3547.223936,5992.300803
34.000,3116.060165,-3541.081345,5994.946709
35.000,3117.956041,-3534.935872,5997.587231
36.000,3119.850037,-3528.787523,6000.222367
37.000,3121.742151,-3522.636301,6002.852115
38.000,3123.632383,-3516.482213,6005.476473
39.000,3125.520732,-3510.325264,6008.095438
40.000,3127.407195,-3504.165459,6010.709007
41.000,3129.291771,-3498.002803,6013.317179
42.000,3131.174460,-3491.837301,6015.919950
43.000,3133.055261,-3485.668959,6018.517320
44.000,3134.934171,-3479.497782,6021.109285
45.000,3136.811190,-3473.323775,6023.695843
46.000,3138.686316,-3467.146944,6026.276991
47.000,3140.559548,-3460.967292,6028.852728
48.000,3142.430885,-3454.784827,6031.423051
49.000,3144.300325,-3448.599553,6033.987958
50.000,3146.167868,-3442.411475,6036.547447
51.000,3148.033512,-3436.220598,6039.101514
52.000,3149.897256,-3430.026928,6041.650159
53.000,3151.759098,-3423.830471,6044.193378
54.000,3153.619037,-3417.631230,6046.731169
55.000,3155.477073,-3411.429212,6049.263531
56.000,3157.333203,-3405.224422,6051.790460
57.000,3159.187427,-3399.016865,6054.311954
58.000,3161.039743,-3392.806546,6056.828012
59.000,3162.890151,-3386.593471,6059.338631
60.000,3164.738648,-3380.377645,6061.843809
61.000,3166.585233,-3374.159073,6064.343543
62.000,3168.429906,-3367.937760,6066.837831
63.000,3170.272665,-3361.713711,6069.326671
64.000,3172.113509,-3355.486933,6071.810061
65.000,3173.952436,-3349.257430,6074.287999
66.000,3175.789446,-3343.025207,6076.760482
67.000,3177.624537,-3336.790270,6079.227507
68.000,3179.457708,-3330.552624,6081.689074
69.000,3181.288957,-3324.312275,6084.145179
70.000,3183.118284,-3318.069226,6086.595821
71.000,3184.945686,-3311.823485,6089.040997
72.000,3186.771164,-3305.575056,6091.480705
73.000,3188.594715,-3299.323945,6093.914943
74.000,3190.416339,-3293.070156,6096.343709
75.000,3192.236034,-3286.813696,6098.767000
76.000,3194.053799,-3280.554569,6101.184814
77.000,3195.869633,-3274.292780,6103.597150
78.000,3197.683534,-3268.028336,6106.004005
79.000,3199.495502,-3261.761240,6108.405376
80.000,3201.305534,-3255.491500,6110.801262
81.000,3203.113631,-3249.219119,6113.191660
82.000,3204.919790,-3242.944103,6115.576569
83.000,3206.724010,-3236.666459,6117.955986
84.000,3208.526291,-3230.386190,6120.329909
85.000,3210.326630,-3224.103302,6122.698336
86.000,3212.125027,-3217.817800,6125.061265
87.000,3213.921481,-3211.529691,6127.418694
88.000,3215.715990,-3205.238978,6129.770620
89.000,3217.508553,-3198.945669,6132.117042
90.000,3219.299169,-3192.649766,6134.457957
91.000,3221.087836,-3186.351278,6136.793363
92.000,3222.874554,-3180.050207,6139.123258
93.000,3224.659321,-3173.746561,6141.447641
94.000,3226.442136,-3167.440343,6143.766508
95.000,3228.222997,-3161.131560,6146.079859
96.000,3230.001904,-3154.820217,6148.387690
97.000,3231.778856,-3148.506320,6150.690000
98.000,3233.553851,-3142.189872,6152.986786
99.000,3235.326887,-3135.870881,6155.278048
100.000,3237.097964,-3129.549351,6157.563781
101.000,3238.867081,-3123.225287,6159.843986
102.000,3240.634236,-3116.898696,6162.118659
103.000,3242.399428,-3110.569582,6164.387798
