"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,-2008.917325,3825.990710,-6286.057617
1.000,-2015.583866,3825.673269,-6284.116470
2.000,-2022.248655,3825.353392,-6282.169680
3.000,-2028.911686,3825.031080,-6280.217249
4.000,-2035.572953,3824.706332,-6278.259179
5.000,-2042.232452,3824.379149,-6276.295470
6.000,-2048.890175,3824.049531,-6274.326125
7.000,-2055.546119,3823.717477,-6272.351146
8.000,-2062.200276,3823.382988,-6270.370534
9.000,-2068.852642,3823.046064,-6268.384292
10.000,-2075.503211,3822.706704,-6266.392420
11.000,-2082.151978,3822.364909,-6264.394921
12.000,-2088.798936,3822.020679,-6262.391797
13.000,-2095.444081,3821.674014,-6260.383049
14.000,-2102.087406,3821.324914,-6258.368680
15.000,-2108.728907,3820.973378,-6256.348690
16.000,-2115.368577,3820.619408,-6254.323082
17.000,-2122.006411,3820.263003,-6252.291857
18.000,-2128.642404,3819.904163,-6250.255019
19.000,-2135.276549,3819.542888,-6248.212567
20.000,-2141.908842,3819.179178,-6246.164504
21.000,-2148.539276,3818.813033,-6244.110833
22.000,-2155.167846,3818.444454,-6242.051554
23.000,-2161.794548,3818.073440,-6239.986669
24.000,-2168.419374,3817.699991,-6237.916182
25.000,-2175.042320,3817.324108,-6235.840092
26.000,-2181.663379,3816.945790,-6233.758403
27.000,-2188.282547,3816.565038,-6231.671116
28.000,-2194.899818,3816.181852,-6229.578232
29.000,-2201.515186,3815.796231,-6227.479755
30.000,-2208.128646,3815.408176,-6225.375685
31.000,-2214.740192,3815.017687,-6223.266025
32.000,-2221.349819,3814.624764,-6221.150776
33.000,-2227.957521,3814.229407,-6219.029941
34.000,-2234.563293,3813.831615,-6216.903521
35.000,-2241.167128,3813.431390,-6214.771518
36.000,-2247.769022,3813.028731,-6212.633935
37.000,-2254.368969,3812.623639,-6210.490772
38.000,-2260.966964,3812.216112,-6208.342032
39.000,-2267.563000,3811.806153,-6206.187718
40.000,-2274.157073,3811.393759,-6204.027830
41.000,-2280.749176,3810.978932,-6201.862371
42.000,-2287.339305,3810.561672,-6199.691342
43.000,-2293.927454,3810.141979,-6197.514746
44.000,-2300.513616,3809.719852,-6195.332585
45.000,-2307.097788,3809.295292,-6193.144861
46.000,-2313.679963,3808.868299,-6190.951575
47.000,-2320.260135,3808.438874,-6188.752729
48.000,-2326.838300,3808.007015,-6186.548326
49.000,-2333.414452,3807.572724,-6184.338367
50.000,-2339.988584,3807.136000,-6182.122855
51.000,-2346.560692,3806.696843,-6179.901791
52.000,-2353.130771,3806.255254,-6177.675178
53.000,-2359.698814,3805.811233,-6175.443017
54.000,-2366.264816,3805.364779,-6173.205311
55.000,-2372.828772,3804.915893,-6170.962061
56.000,-2379.390676,3804.464575,-6168.713269
57.000,-2385.950522,3804.010825,-6166.458938
58.000,-2392.508306,3803.554643,-6164.199070
59.000,-2399.064021,3803.096030,-6161.933666
60.000,-2405.617662,3802.634984,-6159.662728
61.000,-2412.169224,3802.171508,-6157.386260
62.000,-2418.718702,3801.705599,-6155.104261
63.000,-2425.266089,3801.237260,-6152.816736
64.000,-2431.811380,3800.766489,-6150.523685
65.000,-2438.354569,3800.293287,-6148.225111
66.000,-2444.895652,3799.817654,-6145.921016
67.000,-2451.434623,3799.339590,-6143.611402
68.000,-2457.971476,3798.859095,-6141.296271
69.000,-2464.506206,3798.376170,-6138.975625
70.000,-2471.038807,3797.890814,-6136.649466
71.000,-2477.569273,3797.403027,-6134.317797
72.000,-2484.097601,3796.912811,-6131.980619
73.000,-2490.623783,3796.420164,-6129.637934
74.000,-2497.147814,3795.925087,-6127.289745
75.000,-2503.669690,3795.427580,-6124.936053
76.000,-2510.189403,3794.927644,-6122.576862
77.000,-2516.706950,3794.425277,-6120.212172
78.000,-2523.222325,3793.920482,-6117.841986
79.000,-2529.735521,3793.413256,-6115.466307
80.000,-2536.246534,3792.903602,-6113.085136
81.000,-2542.755359,3792.391518,-6110.698475
82.000,-2549.261989,3791.877005,-6108.306327
83.000,-2555.766419,3791.360064,-6105.908693
84.000,-2562.268645,3790.840693,-6103.505576
85.000,-2568.768659,3790.318894,-6101.096979
86.000,-2575.266458,3789.794667,-6098.682902
87.000,-2581.762035,3789.268011,-6096.263349
88.000,-2588.255385,3788.738927,-6093.838322
89.000,-2594.746503,3788.207416,-6091.407822
90.000,-2601.235382,3787.673476,-6088.971852
91.000,-2607.722019,3787.137108,-6086.530414
92.000,-2614.206407,3786.598313,-6084.083511
93.000,-2620.688541,3786.057090,-6081.631144
94.000,-2627.168415,3785.513441,-6079.173316
95.000,-2633.646024,3784.967364,-6076.710028
96.000,-2640.121363,3784.418860,-6074.241284
97.000,-2646.594426,3783.867929,-6071.767085
98.000,-2653.065208,3783.314571,-6069.287433
99.000,-2659.533703,3782.758787,-6066.802331
100.000,-2665.999906,3782.200577,-6064.311782
101.000,-2672.463812,3781.639941,-6061.815786
102.000,-2678.925415,3781.076878,-6059.314347
103.000,-2685.384709,3780.511390,-6056.807467
104.000,-2691.841690,3779.943476,-6054.295147
105.000,-2698.296351,3779.373136,-6051.777391
106.000,-2704.748688,3778.800371,-6049.254201
107.000,-2711.198695,3778.225181,-6046.725578
108.000,-2717.646366,3777.647566,-6044.191525
109.000,-2724.091697,3777.067526,-6041.652044
110.000,-2730.534682,3776.485061,-6039.107138
111.000,-2736.975315,3775.900172,-6036.556809
112.000,-2743.413591,3775.312858,-6034.001059
113.000,-2749.849505,3774.723120,-6031.439891
114.000,-2756.283052,3774.130959,-6028.873306
115.000,-2762.714225,3773.536373,-6026.301307
116.000,-2769.143019,3772.939364,-6023.723897
117.000,-2775.569430,3772.339932,-6021.141077
118.000,-2781.993452,3771.738076,-6018.552850
119.000,-2788.415078,3771.133797,-6015.959219
120.000,-2794.834305,3770.527096,-6013.360185
121.000,-2801.251127,3769.917971,-6010.755752
122.000,-2807.665538,3769.306425,-6008.145920
123.000,-2814.077532,3768.692455,-6005.530693
124.000,-2820.487105,3768.076064,-6002.910074
125.000,-2826.894252,3767.457251,-6000.284063
126.000,-2833.298966,3766.836016,-5997.652665
127.000,-2839.701242,3766.212360,-5995.015880
128.000,-2846.101076,3765.586282,-5992.373712
129.000,-2852.498461,3764.957783,-5989.726163
130.000,-2858.893393,3764.326864,-5987.073235
