"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,-2525.054585,-1059.249604,7440.258457
1.000,-2529.323226,-1064.344708,7438.081114
2.000,-2533.590606,-1069.438344,7435.897832
3.000,-2537.856720,-1074.530508,7433.708613
4.000,-2542.121567,-1079.621197,7431.513460
5.000,-2546.385141,-1084.710407,7429.312373
6.000,-2550.647439,-1089.798133,7427.105356
7.000,-2554.908458,-1094.884372,7424.892408
8.000,-2559.168194,-1099.969121,7422.673533
9.000,-2563.426643,-1105.052375,7420.448732
10.000,-2567.683803,-1110.134130,7418.218007
11.000,-2571.939669,-1115.214382,7415.981359
12.000,-2576.194237,-1120.293129,7413.738790
13.000,-2580.447505,-1125.370365,7411.490303
14.000,-2584.699468,-1130.446087,7409.235898
15.000,-2588.950123,-1135.520292,7406.975578
16.000,-2593.199466,-1140.592975,7404.709345
17.000,-2597.447494,-1145.664133,7402.437200
18.000,-2601.694203,-1150.733761,7400.159145
19.000,-2605.939590,-1155.801856,7397.875182
20.000,-2610.183651,-1160.868415,7395.585313
21.000,-2614.426382,-1165.933432,7393.289540
22.000,-2618.667779,-1170.996905,7390.987864
23.000,-2622.907840,-1176.058830,7388.680287
24.000,-2627.146561,-1181.119202,7386.366811
25.000,-2631.383938,-1186.178019,7384.047438
26.000,-2635.619967,-1191.235275,7381.722170
27.000,-2639.854644,-1196.290968,7379.391009
28.000,-2644.087968,-1201.345094,7377.053956
29.000,-2648.319932,-1206.397648,7374.711014
30.000,-2652.550535,-1211.448628,7372.362184
31.000,-2656.779773,-1216.498028,7370.007468
32.000,-2661.007641,-1221.545846,7367.646868
33.000,-2665.234136,-1226.592077,7365.280386
34.000,-2669.459256,-1231.636718,7362.908024
35.000,-2673.682995,-1236.679764,7360.529783
36.000,-2677.905351,-1241.721213,7358.145667
37.000,-2682.126320,-1246.761061,7355.755675
38.000,-2686.345899,-1251.799302,7353.359811
39.000,-2690.564083,-1256.835935,7350.958076
40.000,-2694.780869,-1261.870954,7348.550473
41.000,-2698.996254,-1266.904357,7346.137003
42.000,-2703.210235,-1271.936139,7343.717667
43.000,-2707.422806,-1276.966296,7341.292469
44.000,-2711.633966,-1281.994826,7338.861410
45.000,-2715.843710,-1287.021723,7336.424491
46.000,-2720.052035,-1292.046985,7333.981716
47.000,-2724.258937,-1297.070607,7331.533085
48.000,-2728.464412,-1302.092586,7329.078601
49.000,-2732.668458,-1307.112918,7326.618266
50.000,-2736.871070,-1312.131598,7324.152081
51.000,-2741.072245,-1317.148625,7321.680049
52.000,-2745.271980,-1322.163993,7319.202171
53.000,-2749.470270,-1327.177698,7316.718451
54.000,-2753.667112,-1332.189738,7314.228888
55.000,-2757.862503,-1337.200108,7311.733487
56.000,-2762.056439,-1342.208805,7309.232247
57.000,-2766.248916,-1347.215824,7306.725173
58.000,-2770.439931,-1352.221163,7304.212265
59.000,-2774.629481,-1357.224816,7301.693525
60.000,-2778.817561,-1362.226782,7299.168956
61.000,-2783.004169,-1367.227055,7296.638560
62.000,-2787.189300,-1372.225632,7294.102338
63.000,-2791.372951,-1377.222509,7291.560293
64.000,-2795.555119,-1382.217683,7289.012426
65.000,-2799.735799,-1387.211149,7286.458740
66.000,-2803.914989,-1392.202905,7283.899237
67.000,-2808.092685,-1397.192946,7281.333919
68.000,-2812.268883,-1402.181269,7278.762787
69.000,-2816.443579,-1407.167869,7276.185844
70.000,-2820.616771,-1412.152744,7273.603093
71.000,-2824.788454,-1417.135888,7271.014534
72.000,-2828.958625,-1422.117300,7268.420170
73.000,-2833.127281,-1427.096974,7265.820004
74.000,-2837.294418,-1432.074908,7263.214036
75.000,-2841.460031,-1437.051097,7260.602270
76.000,-2845.624119,-1442.025538,7257.984707
77.000,-2849.786677,-1446.998226,7255.361350
78.000,-2853.947701,-1451.969159,7252.732200
79.000,-2858.107188,-1456.938333,7250.097260
80.000,-2862.265135,-1461.905743,7247.456532
81.000,-2866.421538,-1466.871387,7244.810018
82.000,-2870.576393,-1471.835260,7242.157719
83.000,-2874.729697,-1476.797358,7239.499639
84.000,-2878.881447,-1481.757679,7236.835779
85.000,-2883.031638,-1486.716218,7234.166141
86.000,-2887.180267,-1491.672972,7231.490727
87.000,-2891.327331,-1496.627936,7228.809541
88.000,-2895.472826,-1501.581108,7226.122583
89.000,-2899.616749,-1506.532483,7223.429856
90.000,-2903.759095,-1511.482058,7220.731362
91.000,-2907.899862,-1516.429829,7218.027103
92.000,-2912.039046,-1521.375792,7215.317081
93.000,-2916.176643,-1526.319945,7212.601299
94.000,-2920.312650,-1531.262282,7209.879759
95.000,-2924.447063,-1536.202800,7207.152463
96.000,-2928.579879,-1541.141497,7204.419412
