"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,2596.364123,-715.960949,7456.651363
1.000,2591.477085,-711.432952,7458.784483
2.000,2586.588654,-706.903677,7460.911648
3.000,2581.698833,-702.373127,7463.032856
4.000,2576.807628,-697.841305,7465.148107
5.000,2571.915041,-693.308214,7467.257397
6.000,2567.021078,-688.773859,7469.360726
7.000,2562.125741,-684.238243,7471.458091
8.000,2557.229035,-679.701368,7473.549492
9.000,2552.330965,-675.163238,7475.634925
10.000,2547.431534,-670.623858,7477.714391
11.000,2542.530746,-666.083229,7479.787887
12.000,2537.628605,-661.541356,7481.855411
13.000,2532.725116,-656.998241,7483.916962
14.000,2527.820282,-652.453889,7485.972538
15.000,2522.914108,-647.908303,7488.022137
16.000,2518.006598,-643.361486,7490.065758
17.000,2513.097755,-638.813441,7492.103400
18.000,2508.187584,-634.264173,7494.135060
19.000,2503.276089,-629.713683,7496.160737
20.000,2498.363274,-625.161977,7498.180429
21.000,2493.449143,-620.609056,7500.194135
22.000,2488.533700,-616.054925,7502.201853
23.000,2483.616949,-611.499588,7504.203582
24.000,2478.698894,-606.943046,7506.199319
25.000,2473.779539,-602.385305,7508.189064
26.000,2468.858889,-597.826367,7510.172815
27.000,2463.936948,-593.266236,7512.150570
28.000,2459.013719,-588.704914,7514.122327
29.000,2454.089206,-584.142407,7516.088085
30.000,2449.163414,-579.578716,7518.047843
31.000,2444.236347,-575.013846,7520.001599
32.000,2439.308009,-570.447800,7521.949351
33.000,2434.378404,-565.880580,7523.891097
34.000,2429.447535,-561.312192,7525.826837
35.000,2424.515408,-556.742638,7527.756569
36.000,2419.582026,-552.171922,7529.680291
37.000,2414.647393,-547.600046,7531.598001
38.000,2409.711514,-543.027016,7533.509698
39.000,2404.774392,-538.452833,7535.415381
40.000,2399.836031,-533.877501,7537.315048
41.000,2394.896436,-529.301025,7539.208697
42.000,2389.955611,-524.723406,7541.096327
43.000,2385.013559,-520.144650,7542.977937
44.000,2380.070286,-515.564758,7544.853524
45.000,2375.125794,-510.983736,7546.723089
46.000,2370.180088,-506.401585,7548.586628
47.000,2365.233172,-501.818310,7550.444140
48.000,2360.285051,-497.233914,7552.295625
49.000,2355.335728,-492.648401,7554.141080
50.000,2350.385207,-488.061773,7555.980504
51.000,2345.433492,-483.474035,7557.813896
52.000,2340.480588,-478.885190,7559.641253
53.000,2335.526499,-474.295241,7561.462576
54.000,2330.571228,-469.704192,7563.277862
55.000,2325.614781,-465.112046,7565.087109
56.000,2320.657160,-460.518807,7566.890317
57.000,2315.698370,-455.924478,7568.687483
58.000,2310.738415,-451.329063,7570.478607
59.000,2305.777299,-446.732565,7572.263687
60.000,2300.815027,-442.134988,7574.042722
61.000,2295.851602,-437.536334,7575.815710
62.000,2290.887028,-432.936609,7577.582649
63.000,2285.921310,-428.335814,7579.343539
64.000,2280.954452,-423.733954,7581.098378
65.000,2275.986457,-419.131032,7582.847164
66.000,2271.017330,-414.527052,7584.589897
67.000,2266.047075,-409.922017,7586.326574
68.000,2261.075696,-405.315930,7588.057194
69.000,2256.103197,-400.708795,7589.781757
70.000,2251.129582,-396.100615,7591.500260
71.000,2246.154856,-391.491395,7593.212702
72.000,2241.179022,-386.881137,7594.919082
73.000,2236.202084,-382.269845,7596.619399
74.000,2231.224048,-377.657522,7598.313651
75.000,2226.244915,-373.044173,7600.001836
76.000,2221.264692,-368.429799,7601.683954
77.000,2216.283381,-363.814406,7603.360003
78.000,2211.300988,-359.197997,7605.029982
79.000,2206.317515,-354.580574,7606.693890
80.000,2201.332968,-349.962141,7608.351724
81.000,2196.347350,-345.342703,7610.003484
82.000,2191.360666,-340.722262,7611.649168
83.000,2186.372918,-336.100822,7613.288776
84.000,2181.384113,-331.478387,7614.922306
85.000,2176.394253,-326.854959,7616.549756
86.000,2171.403343,-322.230543,7618.171125
87.000,2166.411387,-317.605142,7619.786412
88.000,2161.418389,-312.978760,7621.395616
89.000,2156.424353,-308.351400,7622.998735
90.000,2151.429283,-303.723065,7624.595768
91.000,2146.433183,-299.093760,7626.186714
92.000,2141.436058,-294.463487,7627.771572
93.000,2136.437912,-289.832250,7629.350340
94.000,2131.438748,-285.200053,7630.923017
95.000,2126.438570,-280.566899,7632.489601
96.000,2121.437384,-275.932791,7634.050092
97.000,2116.435192,-271.297734,7635.604489
