"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,4140.932180,-2565.561811,-5870.182907
1.000,4146.659939,-2562.855593,-5867.321079
2.000,4152.384395,-2560.147927,-5864.453983
3.000,4158.105542,-2557.438818,-5861.581620
4.000,4163.823375,-2554.728266,-5858.703993
5.000,4169.537890,-2552.016273,-5855.821105
6.000,4175.249082,-2549.302842,-5852.932958
7.000,4180.956945,-2546.587974,-5850.039556
8.000,4186.661476,-2543.871671,-5847.140899
9.000,4192.362668,-2541.153936,-5844.236992
10.000,4198.060518,-2538.434769,-5841.327837
11.000,4203.755020,-2535.714174,-5838.413436
12.000,4209.446170,-2532.992151,-5835.493792
13.000,4215.133962,-2530.268704,-5832.568908
14.000,4220.818392,-2527.543833,-5829.638786
15.000,4226.499454,-2524.817541,-5826.703428
16.000,4232.177145,-2522.089829,-5823.762838
17.000,4237.851459,-2519.360701,-5820.817019
18.000,4243.522391,-2516.630157,-5817.865972
19.000,4249.189936,-2513.898199,-5814.909700
20.000,4254.854090,-2511.164830,-5811.948207
21.000,4260.514848,-2508.430051,-5808.981494
22.000,4266.172204,-2505.693865,-5806.009565
23.000,4271.826155,-2502.956273,-5803.032422
24.000,4277.476694,-2500.217277,-5800.050068
25.000,4283.123818,-2497.476880,-5797.062505
26.000,4288.767522,-2494.735082,-5794.069736
27.000,4294.407800,-2491.991887,-5791.071764
28.000,4300.044648,-2489.247296,-5788.068591
29.000,4305.678061,-2486.501310,-5785.060221
30.000,4311.308035,-2483.753933,-5782.046655
31.000,4316.934563,-2481.005165,-5779.027897
32.000,4322.557643,-2478.255009,-5776.003950
33.000,4328.177267,-2475.503467,-5772.974815
34.000,4333.793433,-2472.750541,-5769.940496
35.000,4339.406135,-2469.996232,-5766.900996
36.000,4345.015369,-2467.240543,-5763.856317
37.000,4350.621128,-2464.483475,-5760.806462
38.000,4356.223410,-2461.725031,-5757.751433
39.000,4361.822208,-2458.965213,-5754.691234
40.000,4367.417519,-2456.204021,-5751.625867
41.000,4373.009337,-2453.441459,-5748.555335
42.000,4378.597657,-2450.677529,-5745.479640
43.000,4384.182475,-2447.912231,-5742.398786
44.000,4389.763786,-2445.145569,-5739.312776
45.000,4395.341585,-2442.377544,-5736.221611
46.000,4400.915868,-2439.608159,-5733.125295
47.000,4406.486629,-2436.837414,-5730.023830
48.000,4412.053864,-2434.065312,-5726.917220
49.000,4417.617568,-2431.291855,-5723.805467
50.000,4423.177737,-2428.517045,-5720.688574
51.000,4428.734365,-2425.740884,-5717.566543
52.000,4434.287448,-2422.963374,-5714.439378
53.000,4439.836980,-2420.184517,-5711.307082
54.000,4445.382958,-2417.404315,-5708.169656
55.000,4450.925377,-2414.622769,-5705.027105
56.000,4456.464231,-2411.839882,-5701.879430
57.000,4461.999517,-2409.055655,-5698.726634
58.000,4467.531228,-2406.270092,-5695.568722
59.000,4473.059361,-2403.483192,-5692.405694
60.000,4478.583911,-2400.694960,-5689.237554
61.000,4484.104873,-2397.905395,-5686.064306
62.000,4489.622243,-2395.114502,-5682.885951
63.000,4495.136015,-2392.322280,-5679.702493
64.000,4500.646184,-2389.528733,-5676.513934
65.000,4506.152747,-2386.733863,-5673.320278
66.000,4511.655699,-2383.937671,-5670.121527
67.000,4517.155034,-2381.140159,-5666.917684
68.000,4522.650748,-2378.341329,-5663.708752
