"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,4800.372366,4330.546545,-4588.915782
1.000,4802.752292,4333.909464,-4583.247262
2.000,4805.128901,4337.268598,-4577.575083
3.000,4807.502190,4340.623946,-4571.899250
4.000,4809.872156,4343.975505,-4566.219766
5.000,4812.238797,4347.323272,-4560.536637
6.000,4814.602111,4350.667247,-4554.849867
7.000,4816.962095,4354.007426,-4549.159460
8.000,4819.318747,4357.343808,-4543.465422
9.000,4821.672065,4360.676390,-4537.767756
10.000,4824.022046,4364.005171,-4532.066467
11.000,4826.368687,4367.330147,-4526.361560
12.000,4828.711986,4370.651318,-4520.653039
13.000,4831.051942,4373.968680,-4514.940910
14.000,4833.388550,4377.282231,-4509.225175
15.000,4835.721810,4380.591970,-4503.505841
16.000,4838.051718,4383.897895,-4497.782911
17.000,4840.378272,4387.200002,-4492.056390
18.000,4842.701470,4390.498291,-4486.326283
19.000,4845.021309,4393.792759,-4480.592594
20.000,4847.337787,4397.083403,-4474.855329
21.000,4849.650902,4400.370222,-4469.114490
22.000,4851.960651,4403.653214,-4463.370083
23.000,4854.267032,4406.932376,-4457.622114
24.000,4856.570042,4410.207707,-4451.870585
25.000,4858.869679,4413.479204,-4446.115502
26.000,4861.165940,4416.746865,-4440.356869
27.000,4863.458824,4420.010688,-4434.594691
28.000,4865.748328,4423.270671,-4428.828973
29.000,4868.034449,4426.526812,-4423.059719
30.000,4870.317185,4429.779108,-4417.286934
31.000,4872.596534,4433.027559,-4411.510622
32.000,4874.872493,4436.272161,-4405.730789
33.000,4877.145060,4439.512912,-4399.947437
34.000,4879.414233,4442.749811,-4394.160574
35.000,4881.680009,4445.982856,-4388.370201
36.000,4883.942386,4449.212044,-4382.576326
37.000,4886.201362,4452.437373,-4376.778951
38.000,4888.456933,4455.658841,-4370.978082
39.000,4890.709099,4458.876446,-4365.173724
40.000,4892.957856,4462.090187,-4359.365880
41.000,4895.203202,4465.300060,-4353.554556
42.000,4897.445135,4468.506065,-4347.739757
43.000,4899.683652,4471.708198,-4341.921486
44.000,4901.918751,4474.906459,-4336.099749
45.000,4904.150430,4478.100844,-4330.274550
46.000,4906.378687,4481.291352,-4324.445894
47.000,4908.603518,4484.477981,-4318.613785
48.000,4910.824923,4487.660729,-4312.778229
49.000,4913.042897,4490.839594,-4306.939229
50.000,4915.257440,4494.014573,-4301.096791
51.000,4917.468549,4497.185665,-4295.250919
52.000,4919.676221,4500.352868,-4289.401618
53.000,4921.880454,4503.516179,-4283.548892
54.000,4924.081246,4506.675597,-4277.692746
55.000,4926.278595,4509.831120,-4271.833185
56.000,4928.472497,4512.982746,-4265.970214
57.000,4930.662952,4516.130472,-4260.103837
58.000,4932.849956,4519.274297,-4254.234059
59.000,4935.033507,4522.414219,-4248.360884
60.000,4937.213604,4525.550235,-4242.484318
61.000,4939.390243,4528.682345,-4236.604364
62.000,4941.563422,4531.810545,-4230.721029
63.000,4943.733140,4534.934834,-4224.834315
64.000,4945.899393,4538.055209,-4218.944229
65.000,4948.062180,4541.171670,-4213.050774
66.000,4950.221498,4544.284213,-4207.153956
67.000,4952.377344,4547.392838,-4201.253778
68.000,4954.529718,4550.497541,-4195.350247
69.000,4956.678616,4553.598321,-4189.443366
70.000,4958.824036,4556.695177,-4183.533141
71.000,4960.965975,4559.788105,-4177.619575
72.000,4963.104433,4562.877105,-4171.702675
73.000,4965.239405,4565.962174,-4165.782443
74.000,4967.370890,4569.043311,-4159.858886
75.000,4969.498887,4572.120512,-4153.932008
76.000,4971.623391,4575.193778,-4148.001813
77.000,4973.744402,4578.263104,-4142.068307
78.000,4975.861917,4581.328491,-4136.131494
79.000,4977.975933,4584.389934,-4130.191379
80.000,4980.086449,4587.447434,-4124.247966
81.000,4982.193463,4590.500988,-4118.301261
82.000,4984.296971,4593.550593,-4112.351267
83.000,4986.396971,4596.596249,-4106.397991
84.000,4988.493462,4599.637953,-4100.441436
85.000,4990.586442,4602.675702,-4094.481608
86.000,4992.675907,4605.709497,-4088.518510
87.000,4994.761856,4608.739333,-4082.552149
88.000,4996.844287,4611.765211,-4076.582528
89.000,4998.923197,4614.787126,-4070.609652
90.000,5000.998584,4617.805079,-4064.633527
91.000,5003.070446,4620.819067,-4058.654156
92.000,5005.138780,4623.829087,-4052.671546
93.000,5007.203585,4626.835139,-4046.685699
94.000,5009.264858,4629.837220,-4040.696622
95.000,5011.322596,4632.835329,-4034.704319
96.000,5013.376799,4635.829463,-4028.708795
97.000,5015.427463,4638.819621,-4022.710054
98.000,5017.474586,4641.805800,-4016.708102
99.000,5019.518167,4644.788000,-4010.702943
100.000,5021.558202,4647.766218,-4004.694582
101.000,5023.594690,4650.740452,-3998.683024
102.000,5025.627629,4653.710700,-3992.668273
103.000,5027.657016,4656.676962,-3986.650335
104.000,5029.682849,4659.639234,-3980.629214
105.000,5031.705126,4662.597515,-3974.604915
106.000,5033.723845,4665.551803,-3968.577443
107.000,5035.739003,4668.502096,-3962.546802
108.000,5037.750599,4671.448393,-3956.512998
109.000,5039.758630,4674.390692,-3950.476035
110.000,5041.763094,4677.328991,-3944.435918
111.000,5043.763989,4680.263287,-3938.392652
112.000,5045.761312,4683.193580,-3932.346242
113.000,5047.755062,4686.119867,-3926.296692
114.000,5049.745236,4689.042148,-3920.244008
115.000,5051.731833,4691.960418,-3914.188193
116.000,5053.714849,4694.874678,-3908.129254
117.000,5055.694284,4697.784926,-3902.067195
118.000,5057.670134,4700.691158,-3896.002020
119.000,5059.642397,4703.593375,-3889.933735
120.000,5061.611072,4706.491573,-3883.862345
121.000,5063.576157,4709.385752,-3877.787853
122.000,5065.537648,4712.275909,-3871.710266
123.000,5067.495544,4715.162043,-3865.629588
124.000,5069.449843,4718.044151,-3859.545823
125.000,5071.400543,4720.922233,-3853.458977
126.000,5073.347642,4723.796286,-3847.369055
127.000,5075.291136,4726.666309,-3841.276061
128.000,5077.231025,4729.532299,-3835.180000
129.000,5079.167307,4732.394256,-3829.080878
130.000,5081.099978,4735.252177,-3822.978698
131.000,5083.029037,4738.106061,-3816.873467
132.000,5084.954482,4740.955905,-3810.765188
133.000,5086.876310,4743.801709,-3804.653866
134.000,5088.794521,4746.643470,-3798.539507
135.000,5090.709110,4749.481187,-3792.422116
136.000,5092.620077,4752.314858,-3786.301696
137.000,5094.527419,4755.144481,-3780.178254
138.000,5096.431134,4757.970054,-3774.051794
139.000,5098.331221,4760.791577,-3767.922321
140.000,5100.227676,4763.609046,-3761.789840
141.000,5102.120498,4766.422462,-3755.654355
142.000,5104.009685,4769.231820,-3749.515872
143.000,5105.895234,4772.037121,-3743.374395
144.000,5107.777144,4774.838362,-3737.229930
145.000,5109.655413,4777.635542,-3731.082481
146.000,5111.530037,4780.428659,-3724.932054
147.000,5113.401016,4783.217711,-3718.778652
