"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,-5947.713400,5242.142844,-0.000000
1.000,-5948.060761,5241.744034,6.996671
2.000,-5948.403464,5241.341117,13.993337
3.000,-5948.741509,5240.934093,20.989992
4.000,-5949.074897,5240.522962,27.986629
5.000,-5949.403627,5240.107723,34.983245
6.000,-5949.727699,5239.688377,41.979832
7.000,-5950.047116,5239.264922,48.976386
8.000,-5950.361875,5238.837359,55.972901
9.000,-5950.671979,5238.405687,62.969372
10.000,-5950.977427,5237.969906,69.965792
11.000,-5951.278220,5237.530016,76.962156
12.000,-5951.574358,5237.086015,83.958458
13.000,-5951.865841,5236.637904,90.954694
14.000,-5952.152671,5236.185683,97.950857
15.000,-5952.434846,5235.729351,104.946942
16.000,-5952.712368,5235.268907,111.942943
17.000,-5952.985237,5234.804353,118.938855
18.000,-5953.253453,5234.335686,125.934671
19.000,-5953.517017,5233.862907,132.930387
20.000,-5953.775929,5233.386016,139.925997
21.000,-5954.030189,5232.905013,146.921496
22.000,-5954.279799,5232.419896,153.916877
23.000,-5954.524757,5231.930666,160.912135
24.000,-5954.765066,5231.437322,167.907265
25.000,-5955.000724,5230.939864,174.902260
26.000,-5955.231733,5230.438293,181.897116
27.000,-5955.458093,5229.932606,188.891827
28.000,-5955.679805,5229.422805,195.886387
29.000,-5955.896868,5228.908890,202.880791
30.000,-5956.109283,5228.390858,209.875032
31.000,-5956.317051,5227.868712,216.869106
32.000,-5956.520172,5227.342449,223.863007
33.000,-5956.718647,5226.812070,230.856729
34.000,-5956.912476,5226.277576,237.850267
35.000,-5957.101659,5225.738964,244.843615
36.000,-5957.286197,5225.196236,251.836768
37.000,-5957.466090,5224.649390,258.829719
38.000,-5957.641339,5224.098427,265.822464
39.000,-5957.811945,5223.543347,272.814996
40.000,-5957.977907,5222.984149,279.807311
41.000,-5958.139226,5222.420833,286.799403
42.000,-5958.295903,5221.853398,293.791265
43.000,-5958.447938,5221.281845,300.782893
44.000,-5958.595332,5220.706174,307.774281
45.000,-5958.738085,5220.126383,314.765423
46.000,-5958.876197,5219.542473,321.756313
47.000,-5959.009670,5218.954444,328.746947
48.000,-5959.138503,5218.362295,335.737319
49.000,-5959.262697,5217.766027,342.727422
50.000,-5959.382253,5217.165638,349.717252
51.000,-5959.497171,5216.561129,356.706802
52.000,-5959.607452,5215.952500,363.696068
53.000,-5959.713095,5215.339750,370.685043
54.000,-5959.814103,5214.722880,377.673723
55.000,-5959.910474,5214.101888,384.662101
56.000,-5960.002210,5213.476775,391.650172
57.000,-5960.089312,5212.847541,398.637930
58.000,-5960.171779,5212.214185,405.625370
59.000,-5960.249612,5211.576708,412.612486
60.000,-5960.322813,5210.935109,419.599272
61.000,-5960.391380,5210.289388,426.585724
62.000,-5960.455316,5209.639544,433.571835
63.000,-5960.514620,5208.985578,440.557600
64.000,-5960.569293,5208.327490,447.543013
65.000,-5960.619336,5207.665279,454.528069
66.000,-5960.664749,5206.998945,461.512762
67.000,-5960.705532,5206.328488,468.497087
68.000,-5960.741687,5205.653908,475.481037
69.000,-5960.773214,5204.975205,482.464608
70.000,-5960.800113,5204.292378,489.447794
71.000,-5960.822385,5203.605428,496.430589
72.000,-5960.840031,5202.914354,503.412987
73.000,-5960.853051,5202.219157,510.394984
74.000,-5960.861446,5201.519835,517.376573
75.000,-5960.865216,5200.816389,524.357750
76.000,-5960.864362,5200.108820,531.338507
77.000,-5960.858885,5199.397125,538.318841
78.000,-5960.848785,5198.681307,545.298744
79.000,-5960.834063,5197.961364,552.278212
80.000,-5960.814719,5197.237296,559.257240
81.000,-5960.790754,5196.509104,566.235821
82.000,-5960.762169,5195.776787,573.213949
83.000,-5960.728964,5195.040345,580.191620
84.000,-5960.691141,5194.299778,587.168828
85.000,-5960.648698,5193.555086,594.145568
86.000,-5960.601638,5192.806269,601.121832
87.000,-5960.549961,5192.053326,608.097617
88.000,-5960.493667,5191.296259,615.072917
89.000,-5960.432757,5190.535066,622.047725
90.000,-5960.367232,5189.769747,629.022037
91.000,-5960.297092,5189.000303,635.995846
92.000,-5960.222339,5188.226733,642.969148
93.000,-5960.142972,5187.449038,649.941937
94.000,-5960.058993,5186.667217,656.914206
95.000,-5959.970402,5185.881270,663.885951
96.000,-5959.877199,5185.091197,670.857167
97.000,-5959.779386,5184.296999,677.827846
98.000,-5959.676963,5183.498674,684.797984
99.000,-5959.569931,5182.696224,691.767576
100.000,-5959.458290,5181.889647,698.736616
101.000,-5959.342042,5181.078945,705.705097
102.000,-5959.221186,5180.264117,712.673015
103.000,-5959.095724,5179.445162,719.640364
104.000,-5958.965656,5178.622081,726.607139
105.000,-5958.830984,5177.794875,733.573333
106.000,-5958.691706,5176.963542,740.538942
107.000,-5958.547826,5176.128083,747.503960
108.000,-5958.399342,5175.288498,754.468381
109.000,-5958.246256,5174.444786,761.432199
110.000,-5958.088569,5173.596949,768.395410
111.000,-5957.926281,5172.744985,775.358007
112.000,-5957.759393,5171.888895,782.319985
113.000,-5957.587906,5171.028679,789.281339
