"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,-1063.752087,5337.643802,5344.760446
1.000,-1067.639653,5333.194000,5348.426070
2.000,-1071.526919,5328.740008,5352.086890
3.000,-1075.413884,5324.281830,5355.742905
4.000,-1079.300544,5319.819472,5359.394109
5.000,-1083.186897,5315.352935,5363.040501
6.000,-1087.072939,5310.882225,5366.682076
7.000,-1090.958668,5306.407345,5370.318832
8.000,-1094.844081,5301.928300,5373.950766
9.000,-1098.729175,5297.445092,5377.577873
10.000,-1102.613947,5292.957727,5381.200152
11.000,-1106.498395,5288.466208,5384.817598
12.000,-1110.382515,5283.970539,5388.430208
13.000,-1114.266305,5279.470724,5392.037979
14.000,-1118.149762,5274.966767,5395.640908
15.000,-1122.032883,5270.458672,5399.238992
16.000,-1125.915664,5265.946442,5402.832227
17.000,-1129.798104,5261.430083,5406.420610
18.000,-1133.680200,5256.909598,5410.004138
19.000,-1137.561947,5252.384990,5413.582808
20.000,-1141.443345,5247.856265,5417.156616
21.000,-1145.324389,5243.323425,5420.725560
22.000,-1149.205077,5238.786475,5424.289635
23.000,-1153.085407,5234.245419,5427.848840
24.000,-1156.965374,5229.700261,5431.403170
25.000,-1160.844977,5225.151005,5434.952622
26.000,-1164.724212,5220.597654,5438.497194
27.000,-1168.603077,5216.040214,5442.036882
28.000,-1172.481569,5211.478687,5445.571683
29.000,-1176.359685,5206.913078,5449.101594
30.000,-1180.237421,5202.343391,5452.626611
31.000,-1184.114776,5197.769631,5456.146731
32.000,-1187.991746,5193.191800,5459.661952
33.000,-1191.868329,5188.609903,5463.172270
34.000,-1195.744521,5184.023944,5466.677682
35.000,-1199.620320,5179.433927,5470.178185
36.000,-1203.495723,5174.839856,5473.673775
37.000,-1207.370727,5170.241736,5477.164450
38.000,-1211.245329,5165.639569,5480.650206
39.000,-1215.119526,5161.033361,5484.131041
40.000,-1218.993316,5156.423116,5487.606950
41.000,-1222.866695,5151.808836,5491.077932
42.000,-1226.739661,5147.190527,5494.543982
43.000,-1230.612210,5142.568193,5498.005099
44.000,-1234.484341,5137.941837,5501.461277
45.000,-1238.356050,5133.311463,5504.912516
46.000,-1242.227334,5128.677076,5508.358811
47.000,-1246.098190,5124.038680,5511.800159
48.000,-1249.968615,5119.396279,5515.236558
49.000,-1253.838608,5114.749877,5518.668003
50.000,-1257.708164,5110.099478,5522.094493
51.000,-1261.577281,5105.445086,5525.516024
52.000,-1265.445956,5100.786705,5528.932593
