"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,-4343.028040,4799.615552,4577.898457
1.000,-4346.375579,4801.997296,4572.220204
2.000,-4349.719323,4804.375721,4566.538300
3.000,-4353.059270,4806.750824,4560.852750
4.000,-4356.395418,4809.122603,4555.163559
5.000,-4359.727765,4811.491055,4549.470731
6.000,-4363.056309,4813.856179,4543.774271
7.000,-4366.381047,4816.217971,4538.074184
8.000,-4369.701978,4818.576430,4532.370473
9.000,-4373.019099,4820.931552,4526.663144
10.000,-4376.332408,4823.283336,4520.952201
11.000,-4379.641904,4825.631778,4515.237649
12.000,-4382.947583,4827.976877,4509.519492
13.000,-4386.249444,4830.318631,4503.797735
14.000,-4389.547484,4832.657035,4498.072382
15.000,-4392.841702,4834.992090,4492.343438
16.000,-4396.132096,4837.323791,4486.610907
17.000,-4399.418663,4839.652136,4480.874795
18.000,-4402.701400,4841.977124,4475.135105
19.000,-4405.980307,4844.298751,4469.391842
20.000,-4409.255381,4846.617015,4463.645011
21.000,-4412.526620,4848.931914,4457.894617
22.000,-4415.794021,4851.243446,4452.140663
23.000,-4419.057583,4853.551608,4446.383155
24.000,-4422.317303,4855.856397,4440.622097
25.000,-4425.573180,4858.157812,4434.857494
26.000,-4428.825211,4860.455849,4429.089351
27.000,-4432.073395,4862.750507,4423.317671
28.000,-4435.317729,4865.041783,4417.542460
29.000,-4438.558210,4867.329675,4411.763722
30.000,-4441.794838,4869.614180,4405.981462
31.000,-4445.027610,4871.895297,4400.195684
32.000,-4448.256523,4874.173022,4394.406394
33.000,-4451.481577,4876.447353,4388.613595
34.000,-4454.702768,4878.718288,4382.817292
35.000,-4457.920094,4880.985824,4377.017490
36.000,-4461.133555,4883.249960,4371.214194
37.000,-4464.343147,4885.510692,4365.407408
38.000,-4467.548868,4887.768019,4359.597137
39.000,-4470.750717,4890.021938,4353.783385
40.000,-4473.948692,4892.272446,4347.966157
41.000,-4477.142790,4894.519542,4342.145458
42.000,-4480.333009,4896.763223,4336.321293
43.000,-4483.519348,4899.003487,4330.493665
44.000,-4486.701804,4901.240331,4324.662580
45.000,-4489.880375,4903.473753,4318.828043
46.000,-4493.055060,4905.703750,4312.990058
47.000,-4496.225855,4907.930321,4307.148629
48.000,-4499.392760,4910.153463,4301.303761
49.000,-4502.555773,4912.373174,4295.455460
50.000,-4505.714890,4914.589451,4289.603729
51.000,-4508.870111,4916.802291,4283.748574
52.000,-4512.021433,4919.011694,4277.889998
53.000,-4515.168854,4921.217656,4272.028007
54.000,-4518.312372,4923.420175,4266.162606
55.000,-4521.451986,4925.619248,4260.293799
56.000,-4524.587693,4927.814874,4254.421590
57.000,-4527.719491,4930.007050,4248.545985
58.000,-4530.847379,4932.195774,4242.666988
59.000,-4533.971354,4934.381043,4236.784603
60.000,-4537.091414,4936.562856,4230.898837
61.000,-4540.207557,4938.741209,4225.009692
62.000,-4543.319782,4940.916101,4219.117174
63.000,-4546.428087,4943.087529,4213.221288
64.000,-4549.532469,4945.255491,4207.322039
65.000,-4552.632926,4947.419985,4201.419430
66.000,-4555.729457,4949.581008,4195.513467
67.000,-4558.822060,4951.738558,4189.604154
68.000,-4561.910733,4953.892633,4183.691497
69.000,-4564.995473,4956.043230,4177.775500
70.000,-4568.076279,4958.190348,4171.856167
71.000,-4571.153149,4960.333984,4165.933503
72.000,-4574.226080,4962.474135,4160.007514
73.000,-4577.295072,4964.610800,4154.078203
74.000,-4580.360122,4966.743976,4148.145576
75.000,-4583.421228,4968.873661,4142.209637
76.000,-4586.478389,4970.999852,4136.270391
77.000,-4589.531601,4973.122548,4130.327843
78.000,-4592.580865,4975.241746,4124.381998
79.000,-4595.626176,4977.357443,4118.432859
80.000,-4598.667535,4979.469639,4112.480433
