"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,-379.461868,-3944.623785,-6518.007823
1.000,-372.977455,-3946.908255,-6516.999090
2.000,-366.493044,-3949.190154,-6515.984505
3.000,-360.008642,-3951.469481,-6514.964068
4.000,-353.524252,-3953.746233,-6513.937781
5.000,-347.039882,-3956.020409,-6512.905644
6.000,-340.555535,-3958.292007,-6511.867659
7.000,-334.071219,-3960.561024,-6510.823826
8.000,-327.586937,-3962.827458,-6509.774146
9.000,-321.102695,-3965.091307,-6508.718620
10.000,-314.618500,-3967.352570,-6507.657249
11.000,-308.134355,-3969.611245,-6506.590034
12.000,-301.650267,-3971.867328,-6505.516977
13.000,-295.166241,-3974.120819,-6504.438077
14.000,-288.682283,-3976.371715,-6503.353336
15.000,-282.198397,-3978.620015,-6502.262755
16.000,-275.714590,-3980.865715,-6501.166335
17.000,-269.230866,-3983.108815,-6500.064077
18.000,-262.747232,-3985.349312,-6498.955981
19.000,-256.263692,-3987.587204,-6497.842049
20.000,-249.780251,-3989.822490,-6496.722283
21.000,-243.296916,-3992.055166,-6495.596682
22.000,-236.813692,-3994.285232,-6494.465248
23.000,-230.330583,-3996.512684,-6493.327982
24.000,-223.847596,-3998.737522,-6492.184884
25.000,-217.364736,-4000.959743,-6491.035957
26.000,-210.882009,-4003.179345,-6489.881201
27.000,-204.399418,-4005.396327,-6488.720616
28.000,-197.916971,-4007.610685,-6487.554205
29.000,-191.434673,-4009.822419,-6486.381967
30.000,-184.952528,-4012.031525,-6485.203905
31.000,-178.470543,-4014.238003,-6484.020019
32.000,-171.988722,-4016.441850,-6482.830311
33.000,-165.507072,-4018.643064,-6481.634780
34.000,-159.025597,-4020.841643,-6480.433429
35.000,-152.544302,-4023.037586,-6479.226259
36.000,-146.063194,-4025.230889,-6478.013270
37.000,-139.582278,-4027.421552,-6476.794463
38.000,-133.101559,-4029.609572,-6475.569841
39.000,-126.621042,-4031.794947,-6474.339403
40.000,-120.140733,-4033.977676,-6473.103151
