"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,-1058.028899,2504.800233,-7447.275135
1.000,-1063.125821,2509.074691,-7445.110071
2.000,-1068.221274,2513.347903,-7442.939064
3.000,-1073.315257,2517.619867,-7440.762115
4.000,-1078.407764,2521.890579,-7438.579225
5.000,-1083.498791,2526.160035,-7436.390397
6.000,-1088.588336,2530.428231,-7434.195632
7.000,-1093.676394,2534.695165,-7431.994931
8.000,-1098.762961,2538.960832,-7429.788297
9.000,-1103.848033,2543.225228,-7427.575732
10.000,-1108.931607,2547.488351,-7425.357236
11.000,-1114.013678,2551.750196,-7423.132812
12.000,-1119.094244,2556.010760,-7420.902462
13.000,-1124.173299,2560.270040,-7418.666188
14.000,-1129.250840,2564.528032,-7416.423990
15.000,-1134.326864,2568.784731,-7414.175872
16.000,-1139.401366,2573.040135,-7411.921834
17.000,-1144.474343,2577.294240,-7409.661879
18.000,-1149.545791,2581.547043,-7407.396009
19.000,-1154.615706,2585.798539,-7405.124224
20.000,-1159.684084,2590.048726,-7402.846528
21.000,-1164.750921,2594.297599,-7400.562921
22.000,-1169.816214,2598.545155,-7398.273406
23.000,-1174.879958,2602.791390,-7395.977985
24.000,-1179.942150,2607.036301,-7393.676659
25.000,-1185.002787,2611.279885,-7391.369430
26.000,-1190.061863,2615.522137,-7389.056300
27.000,-1195.119376,2619.763054,-7386.737271
28.000,-1200.175322,2624.002633,-7384.412344
29.000,-1205.229696,2628.240869,-7382.081522
30.000,-1210.282495,2632.477760,-7379.744807
31.000,-1215.333716,2636.713301,-7377.402200
32.000,-1220.383353,2640.947490,-7375.053703
33.000,-1225.431405,2645.180322,-7372.699318
34.000,-1230.477866,2649.411793,-7370.339047
35.000,-1235.522732,2653.641901,-7367.972891
36.000,-1240.566001,2657.870642,-7365.600854
37.000,-1245.607669,2662.098012,-7363.222936
38.000,-1250.647731,2666.324008,-7360.839139
39.000,-1255.686183,2670.548625,-7358.449466
40.000,-1260.723023,2674.771861,-7356.053918
41.000,-1265.758246,2678.993712,-7353.652497
42.000,-1270.791848,2683.214174,-7351.245205
43.000,-1275.823825,2687.433243,-7348.832045
44.000,-1280.854175,2691.650917,-7346.413017
45.000,-1285.882892,2695.867191,-7343.988124
46.000,-1290.909974,2700.082061,-7341.557368
47.000,-1295.935416,2704.295525,-7339.120751
48.000,-1300.959214,2708.507579,-7336.678275
49.000,-1305.981366,2712.718219,-7334.229941
50.000,-1311.001867,2716.927442,-7331.775752
51.000,-1316.020713,2721.135243,-7329.315709
52.000,-1321.037900,2725.341620,-7326.849815
53.000,-1326.053425,2729.546569,-7324.378071
54.000,-1331.067285,2733.750086,-7321.900480
55.000,-1336.079474,2737.952167,-7319.417044
56.000,-1341.089990,2742.152810,-7316.927763
57.000,-1346.098829,2746.352010,-7314.432642
58.000,-1351.105987,2750.549764,-7311.931680
59.000,-1356.111460,2754.746069,-7309.424881
60.000,-1361.115244,2758.940920,-7306.912247
61.000,-1366.117336,2763.134314,-7304.393779
62.000,-1371.117732,2767.326248,-7301.869479
63.000,-1376.116428,2771.516718,-7299.339350
64.000,-1381.113421,2775.705721,-7296.803393
65.000,-1386.108706,2779.893252,-7294.261611
66.000,-1391.102280,2784.079309,-7291.714005
67.000,-1396.094140,2788.263888,-7289.160578
68.000,-1401.084281,2792.446985,-7286.601332
69.000,-1406.072699,2796.628596,-7284.036268
70.000,-1411.059392,2800.808719,-7281.465388
71.000,-1416.044355,2804.987349,-7278.888696
72.000,-1421.027584,2809.164483,-7276.306192
73.000,-1426.009076,2813.340117,-7273.717880
74.000,-1430.988827,2817.514248,-7271.123760
75.000,-1435.966833,2821.686873,-7268.523835
76.000,-1440.943091,2825.857987,-7265.918107
77.000,-1445.917597,2830.027587,-7263.306578
78.000,-1450.890347,2834.195670,-7260.689251
79.000,-1455.861337,2838.362232,-7258.066127
80.000,-1460.830564,2842.527269,-7255.437208
81.000,-1465.798024,2846.690778,-7252.802497
82.000,-1470.763714,2850.852755,-7250.161995
83.000,-1475.727628,2855.013197,-7247.515706
84.000,-1480.689765,2859.172100,-7244.863630
85.000,-1485.650120,2863.329461,-7242.205770
86.000,-1490.608689,2867.485276,-7239.542128
87.000,-1495.565469,2871.639542,-7236.872706
88.000,-1500.520456,2875.792254,-7234.197507
89.000,-1505.473646,2879.943410,-7231.516532
90.000,-1510.425035,2884.093006,-7228.829783
91.000,-1515.374621,2888.241038,-7226.137264
92.000,-1520.322399,2892.387502,-7223.438975
93.000,-1525.268365,2896.532396,-7220.734920
94.000,-1530.212516,2900.675716,-7218.025100
95.000,-1535.154849,2904.817457,-7215.309517
96.000,-1540.095359,2908.957617,-7212.588173
97.000,-1545.034042,2913.096193,-7209.861072
98.000,-1549.970896,2917.233179,-7207.128214
99.000,-1554.905916,2921.368574,-7204.389602
100.000,-1559.839098,2925.502372,-7201.645239
101.000,-1564.770440,2929.634572,-7198.895126
102.000,-1569.699937,2933.765169,-7196.139266
103.000,-1574.627586,2937.894159,-7193.377661
104.000,-1579.553382,2942.021540,-7190.610312
105.000,-1584.477323,2946.147307,-7187.837223
106.000,-1589.399405,2950.271457,-7185.058396
107.000,-1594.319624,2954.393987,-7182.273832
108.000,-1599.237976,2958.514893,-7179.483534
109.000,-1604.154457,2962.634171,-7176.687504
110.000,-1609.069065,2966.751819,-7173.885745
111.000,-1613.981795,2970.867831,-7171.078258
112.000,-1618.892644,2974.982205,-7168.265046
113.000,-1623.801608,2979.094938,-7165.446112
114.000,-1628.708683,2983.206025,-7162.621456
115.000,-1633.613866,2987.315464,-7159.791083
116.000,-1638.517153,2991.423250,-7156.954993
117.000,-1643.418540,2995.529381,-7154.113189
118.000,-1648.318024,2999.633852,-7151.265674
119.000,-1653.215601,3003.736660,-7148.412449
120.000,-1658.111268,3007.837801,-7145.553518
121.000,-1663.005021,3011.937273,-7142.688881
122.000,-1667.896856,3016.035071,-7139.818542
123.000,-1672.786769,3020.131192,-7136.942503
124.000,-1677.674758,3024.225633,-7134.060766
125.000,-1682.560818,3028.318389,-7131.173334
126.000,-1687.444945,3032.409458,-7128.280208
127.000,-1692.327137,3036.498835,-7125.381392
128.000,-1697.207389,3040.586518,-7122.476886
129.000,-1702.085698,3044.672503,-7119.566695
130.000,-1706.962060,3048.756786,-7116.650819
131.000,-1711.836472,3052.839363,-7113.729261
132.000,-1716.708930,3056.920232,-7110.802025
133.000,-1721.579430,3060.999389,-7107.869111
134.000,-1726.447969,3065.076830,-7104.930523
135.000,-1731.314543,3069.152551,-7101.986262
136.000,-1736.179148,3073.226549,-7099.036331
137.000,-1741.041781,3077.298822,-7096.080733
138.000,-1745.902439,3081.369364,-7093.119469
139.000,-1750.761118,3085.438172,-7090.152543
140.000,-1755.617813,3089.505244,-7087.179956
141.000,-1760.472523,3093.570576,-7084.201711
142.000,-1765.325242,3097.634163,-7081.217810
143.000,-1770.175967,3101.696003,-7078.228256
144.000,-1775.024695,3105.756092,-7075.233051
145.000,-1779.871423,3109.814426,-7072.232197
146.000,-1784.716146,3113.871003,-7069.225697
147.000,-1789.558860,3117.925818,-7066.213553
148.000,-1794.399564,3121.978867,-7063.195767
149.000,-1799.238252,3126.030149,-7060.172343
150.000,-1804.074921,3130.079658,-7057.143282
151.000,-1808.909568,3134.127392,-7054.108587
152.000,-1813.742189,3138.173346,-7051.068260
153.000,-1818.572781,3142.217518,-7048.022304
154.000,-1823.401340,3146.259904,-7044.970721
155.000,-1828.227862,3150.300500,-7041.913514
156.000,-1833.052344,3154.339304,-7038.850684
157.000,-1837.874782,3158.376310,-7035.782235
158.000,-1842.695172,3162.411517,-7032.708169
159.000,-1847.513512,3166.444920,-7029.628488
160.000,-1852.329798,3170.476516,-7026.543195
161.000,-1857.144025,3174.506301,-7023.452292
162.000,-1861.956191,3178.534273,-7020.355782
163.000,-1866.766292,3182.560426,-7017.253668
164.000,-1871.574325,3186.584759,-7014.145950
165.000,-1876.380285,3190.607267,-7011.032633
166.000,-1881.184169,3194.627947,-7007.913719
167.000,-1885.985974,3198.646795,-7004.789210
168.000,-1890.785696,3202.663809,-7001.659108
169.000,-1895.583332,3206.678984,-6998.523417
170.000,-1900.378879,3210.692317,-6995.382138
171.000,-1905.172331,3214.703804,-6992.235274
172.000,-1909.963687,3218.713443,-6989.082828
173.000,-1914.752942,3222.721228,-6985.924802
174.000,-1919.540094,3226.727158,-6982.761199
175.000,-1924.325137,3230.731229,-6979.592021
176.000,-1929.108070,3234.733436,-6976.417271
177.000,-1933.888888,3238.733778,-6973.236951
178.000,-1938.667588,3242.732249,-6970.051064
179.000,-1943.444167,3246.728847,-6966.859612
180.000,-1948.218620,3250.723568,-6963.662598
181.000,-1952.990945,3254.716408,-6960.460025
182.000,-1957.761137,3258.707365,-6957.251895
183.000,-1962.529194,3262.696435,-6954.038210
184.000,-1967.295112,3266.683614,-6950.818973
185.000,-1972.058887,3270.668898,-6947.594187
186.000,-1976.820516,3274.652285,-6944.363855
187.000,-1981.579996,3278.633771,-6941.127978
188.000,-1986.337322,3282.613352,-6937.886560
189.000,-1991.092492,3286.591025,-6934.639602
190.000,-1995.845501,3290.566786,-6931.387109
191.000,-2000.596347,3294.540632,-6928.129081
192.000,-2005.345026,3298.512560,-6924.865523
193.000,-2010.091534,3302.482566,-6921.596436
194.000,-2014.835868,3306.450646,-6918.321823
195.000,-2019.578024,3310.416797,-6915.041686
196.000,-2024.318000,3314.381016,-6911.756029
197.000,-2029.055791,3318.343299,-6908.464854
198.000,-2033.791393,3322.303643,-6905.168163
199.000,-2038.524805,3326.262044,-6901.865960
200.000,-2043.256022,3330.218498,-6898.558246
201.000,-2047.985040,3334.173003,-6895.245025
202.000,-2052.711856,3338.125555,-6891.926299
203.000,-2057.436467,3342.076150,-6888.602070
204.000,-2062.158869,3346.024785,-6885.272342
205.000,-2066.879059,3349.971457,-6881.937117
206.000,-2071.597033,3353.916162,-6878.596398
207.000,-2076.312789,3357.858896,-6875.250187
208.000,-2081.026321,3361.799656,-6871.898487
209.000,-2085.737628,3365.738439,-6868.541301
210.000,-2090.446705,3369.675241,-6865.178631
211.000,-2095.153549,3373.610059,-6861.810480
212.000,-2099.858156,3377.542890,-6858.436851
213.000,-2104.560524,3381.473729,-6855.057747
214.000,-2109.260649,3385.402573,-6851.673170
215.000,-2113.958526,3389.329420,-6848.283122
216.000,-2118.654154,3393.254265,-6844.887607
217.000,-2123.347528,3397.177105,-6841.486628
218.000,-2128.038645,3401.097937,-6838.080186
219.000,-2132.727502,3405.016757,-6834.668286
220.000,-2137.414095,3408.933562,-6831.250928
221.000,-2142.098421,3412.848349,-6827.828117
222.000,-2146.780476,3416.761113,-6824.399855
223.000,-2151.460256,3420.671852,-6820.966144
224.000,-2156.137760,3424.580561,-6817.526988
225.000,-2160.812982,3428.487239,-6814.082389
226.000,-2165.485920,3432.391880,-6810.632350
227.000,-2170.156570,3436.294482,-6807.176873
228.000,-2174.824930,3440.195042,-6803.715962
229.000,-2179.490994,3444.093555,-6800.249619
230.000,-2184.154761,3447.990019,-6796.777847
231.000,-2188.816226,3451.884430,-6793.300648
232.000,-2193.475387,3455.776785,-6789.818026
233.000,-2198.132239,3459.667080,-6786.329984
234.000,-2202.786780,3463.555311,-6782.836523
235.000,-2207.439006,3467.441476,-6779.337647
236.000,-2212.088913,3471.325571,-6775.833359
237.000,-2216.736499,3475.207592,-6772.323661
238.000,-2221.381760,3479.087537,-6768.808557
239.000,-2226.024692,3482.965401,-6765.288048
240.000,-2230.665293,3486.841181,-6761.762139
241.000,-2235.303558,3490.714874,-6758.230831
242.000,-2239.939485,3494.586477,-6754.694127
243.000,-2244.573070,3498.455985,-6751.152031
244.000,-2249.204309,3502.323397,-6747.604545
245.000,-2253.833200,3506.188707,-6744.051672
246.000,-2258.459738,3510.051913,-6740.493414
247.000,-2263.083922,3513.913012,-6736.929775
248.000,-2267.705746,3517.771999,-6733.360758
249.000,-2272.325209,3521.628872,-6729.786365
250.000,-2276.942305,3525.483628,-6726.206600
251.000,-2281.557033,3529.336262,-6722.621464
252.000,-2286.169389,3533.186771,-6719.030961
253.000,-2290.779370,3537.035153,-6715.435094
254.000,-2295.386971,3540.881402,-6711.833866
255.000,-2299.992190,3544.725518,-6708.227279
256.000,-2304.595024,3548.567494,-6704.615336
257.000,-2309.195468,3552.407330,-6700.998041
258.000,-2313.793521,3556.245020,-6697.375396
259.000,-2318.389178,3560.080561,-6693.747404
260.000,-2322.982436,3563.913951,-6690.114068
261.000,-2327.573292,3567.745186,-6686.475391
262.000,-2332.161742,3571.574262,-6682.831375
263.000,-2336.747783,3575.401176,-6679.182024
264.000,-2341.331413,3579.225925,-6675.527341
265.000,-2345.912626,3583.048505,-6671.867329
266.000,-2350.491421,3586.868913,-6668.201989
267.000,-2355.067794,3590.687146,-6664.531326
268.000,-2359.641741,3594.503199,-6660.855343
269.000,-2364.213259,3598.317070,-6657.174041
270.000,-2368.782346,3602.128756,-6653.487425
271.000,-2373.348997,3605.938252,-6649.795497
272.000,-2377.913209,3609.745556,-6646.098260
273.000,-2382.474980,3613.550665,-6642.395717
274.000,-2387.034305,3617.353574,-6638.687870
275.000,-2391.591181,3621.154280,-6634.974724
276.000,-2396.145606,3624.952781,-6631.256281
277.000,-2400.697576,3628.749072,-6627.532543
278.000,-2405.247087,3632.543151,-6623.803514
279.000,-2409.794136,3636.335014,-6620.069198
280.000,-2414.338721,3640.124657,-6616.329595
281.000,-2418.880837,3643.912077,-6612.584711
282.000,-2423.420481,3647.697272,-6608.834547
283.000,-2427.957651,3651.480237,-6605.079107
284.000,-2432.492343,3655.260969,-6601.318394
285.000,-2437.024553,3659.039465,-6597.552411
286.000,-2441.554279,3662.815721,-6593.781160
287.000,-2446.081517,3666.589734,-6590.004645
288.000,-2450.606263,3670.361501,-6586.222869
289.000,-2455.128515,3674.131019,-6582.435835
290.000,-2459.648270,3677.898283,-6578.643545
291.000,-2464.165523,3681.663291,-6574.846004
292.000,-2468.680273,3685.426040,-6571.043213
293.000,-2473.192515,3689.186525,-6567.235176
294.000,-2477.702246,3692.944744,-6563.421896
295.000,-2482.209463,3696.700693,-6559.603376
296.000,-2486.714163,3700.454370,-6555.779619
297.000,-2491.216343,3704.205769,-6551.950629
298.000,-2495.715999,3707.954889,-6548.116407
299.000,-2500.213129,3711.701726,-6544.276958
300.000,-2504.707728,3715.446276,-6540.432284
301.000,-2509.199793,3719.188537,-6536.582388
302.000,-2513.689323,3722.928504,-6532.727274
303.000,-2518.176312,3726.666175,-6528.866944
304.000,-2522.660758,3730.401546,-6525.001402
305.000,-2527.142659,3734.134614,-6521.130650
306.000,-2531.622009,3737.865376,-6517.254692
307.000,-2536.098807,3741.593828,-6513.373531
308.000,-2540.573049,3745.319966,-6509.487170
309.000,-2545.044732,3749.043788,-6505.595613
310.000,-2549.513853,3752.765291,-6501.698861
311.000,-2553.980408,3756.484470,-6497.796918
312.000,-2558.444395,3760.201323,-6493.889788
313.000,-2562.905809,3763.915846,-6489.977474
314.000,-2567.364649,3767.628035,-6486.059978
315.000,-2571.820910,3771.337889,-6482.137304
316.000,-2576.274590,3775.045403,-6478.209455
317.000,-2580.725685,3778.750573,-6474.276433
318.000,-2585.174192,3782.453398,-6470.338243
319.000,-2589.620108,3786.153872,-6466.394888
320.000,-2594.063430,3789.851994,-6462.446369
321.000,-2598.504154,3793.547759,-6458.492692
322.000,-2602.942278,3797.241165,-6454.533858
323.000,-2607.377798,3800.932208,-6450.569871
324.000,-2611.810711,3804.620885,-6446.600734
325.000,-2616.241014,3808.307192,-6442.626450
326.000,-2620.668704,3811.991126,-6438.647023
327.000,-2625.093777,3815.672684,-6434.662456
328.000,-2629.516231,3819.351863,-6430.672751
329.000,-2633.936062,3823.028658,-6426.677912
330.000,-2638.353267,3826.703068,-6422.677943
331.000,-2642.767843,3830.375089,-6418.672846
332.000,-2647.179786,3834.044717,-6414.662624
333.000,-2651.589095,3837.711949,-6410.647281
334.000,-2655.995765,3841.376781,-6406.626820
335.000,-2660.399793,3845.039211,-6402.601245
336.000,-2664.801176,3848.699236,-6398.570557
337.000,-2669.199912,3852.356851,-6394.534761
338.000,-2673.595996,3856.012054,-6390.493861
339.000,-2677.989426,3859.664841,-6386.447858
340.000,-2682.380199,3863.315209,-6382.396756
341.000,-2686.768311,3866.963155,-6378.340559
342.000,-2691.153760,3870.608676,-6374.279270
343.000,-2695.536542,3874.251767,-6370.212892
344.000,-2699.916654,3877.892427,-6366.141428
345.000,-2704.294093,3881.530651,-6362.064881
346.000,-2708.668856,3885.166436,-6357.983256
347.000,-2713.040940,3888.799780,-6353.896554
348.000,-2717.410342,3892.430679,-6349.804780
349.000,-2721.777058,3896.059129,-6345.707936
350.000,-2726.141086,3899.685127,-6341.606026
351.000,-2730.502422,3903.308670,-6337.499053
352.000,-2734.861063,3906.929755,-6333.387020
353.000,-2739.217007,3910.548378,-6329.269931
354.000,-2743.570250,3914.164537,-6325.147789
355.000,-2747.920788,3917.778228,-6321.020597
356.000,-2752.268620,3921.389447,-6316.888359
357.000,-2756.613741,3924.998192,-6312.751078
358.000,-2760.956149,3928.604459,-6308.608756
359.000,-2765.295841,3932.208244,-6304.461398
360.000,-2769.632814,3935.809546,-6300.309007
361.000,-2773.967064,3939.408360,-6296.151586
362.000,-2778.298588,3943.004683,-6291.989139
363.000,-2782.627384,3946.598511,-6287.821668
364.000,-2786.953448,3950.189843,-6283.649177
365.000,-2791.276777,3953.778674,-6279.471669
366.000,-2795.597369,3957.365001,-6275.289148
367.000,-2799.915219,3960.948821,-6271.101617
368.000,-2804.230326,3964.530131,-6266.909080
369.000,-2808.542685,3968.108927,-6262.711539
370.000,-2812.852295,3971.685206,-6258.508998
371.000,-2817.159152,3975.258965,-6254.301461
372.000,-2821.463252,3978.830201,-6250.088931
373.000,-2825.764593,3982.398910,-6245.871410
374.000,-2830.063172,3985.965090,-6241.648904
375.000,-2834.358985,3989.528737,-6237.421414
376.000,-2838.652031,3993.089847,-6233.188944
377.000,-2842.942305,3996.648418,-6228.951498
378.000,-2847.229804,4000.204446,-6224.709079
379.000,-2851.514526,4003.757929,-6220.461691
380.000,-2855.796468,4007.308862,-6216.209336
381.000,-2860.075626,4010.857243,-6211.952018
382.000,-2864.351998,4014.403068,-6207.689742
383.000,-2868.625580,4017.946335,-6203.422509
384.000,-2872.896370,4021.487039,-6199.150323
385.000,-2877.164365,4025.025179,-6194.873189
386.000,-2881.429560,4028.560749,-6190.591108
387.000,-2885.691955,4032.093749,-6186.304085
388.000,-2889.951544,4035.624173,-6182.012124
389.000,-2894.208326,4039.152019,-6177.715226
390.000,-2898.462298,4042.677284,-6173.413397
391.000,-2902.713456,4046.199965,-6169.106639
392.000,-2906.961798,4049.720058,-6164.794956
393.000,-2911.207320,4053.237560,-6160.478351
394.000,-2915.450019,4056.752468,-6156.156828
395.000,-2919.689893,4060.264778,-6151.830390
396.000,-2923.926939,4063.774488,-6147.499041
397.000,-2928.161153,4067.281595,-6143.162784
398.000,-2932.392532,4070.786094,-6138.821622
399.000,-2936.621075,4074.287983,-6134.475559
400.000,-2940.846776,4077.787260,-6130.124599
401.000,-2945.069635,4081.283919,-6125.768744
402.000,-2949.289647,4084.777959,-6121.407999
403.000,-2953.506810,4088.269376,-6117.042367
404.000,-2957.721121,4091.758168,-6112.671851
405.000,-2961.932576,4095.244329,-6108.296455
406.000,-2966.141174,4098.727859,-6103.916183
407.000,-2970.346910,4102.208753,-6099.531037
408.000,-2974.549782,4105.687008,-6095.141022
409.000,-2978.749787,4109.162622,-6090.746140
410.000,-2982.946922,4112.635590,-6086.346396
411.000,-2987.141185,4116.105910,-6081.941793
412.000,-2991.332571,4119.573578,-6077.532334
413.000,-2995.521079,4123.038592,-6073.118023
414.000,-2999.706705,4126.500948,-6068.698864
415.000,-3003.889447,4129.960643,-6064.274859
416.000,-3008.069300,4133.417674,-6059.846013
417.000,-3012.246264,4136.872038,-6055.412329
418.000,-3016.420334,4140.323731,-6050.973811
419.000,-3020.591508,4143.772751,-6046.530462
420.000,-3024.759782,4147.219094,-6042.082285
421.000,-3028.925154,4150.662757,-6037.629285
422.000,-3033.087622,4154.103737,-6033.171464
423.000,-3037.247181,4157.542030,-6028.708827
424.000,-3041.403829,4160.977635,-6024.241376
425.000,-3045.557564,4164.410546,-6019.769117
426.000,-3049.708382,4167.840763,-6015.292051
427.000,-3053.856280,4171.268280,-6010.810182
428.000,-3058.001256,4174.693095,-6006.323515
429.000,-3062.143306,4178.115205,-6001.832053
430.000,-3066.282429,4181.534607,-5997.335799
431.000,-3070.418620,4184.951298,-5992.834757
432.000,-3074.551877,4188.365274,-5988.328931
433.000,-3078.682197,4191.776532,-5983.818323
434.000,-3082.809577,4195.185069,-5979.302939
435.000,-3086.934015,4198.590883,-5974.782780
436.000,-3091.055507,4201.993970,-5970.257852
437.000,-3095.174051,4205.394326,-5965.728157
438.000,-3099.289644,4208.791949,-5961.193700
439.000,-3103.402282,4212.186835,-5956.654483
440.000,-3107.511964,4215.578982,-5952.110511
441.000,-3111.618685,4218.968387,-5947.561786
442.000,-3115.722444,4222.355045,-5943.008314
443.000,-3119.823237,4225.738954,-5938.450096
444.000,-3123.921062,4229.120112,-5933.887138
445.000,-3128.015916,4232.498514,-5929.319442
446.000,-3132.107795,4235.874158,-5924.747013
447.000,-3136.196698,4239.247041,-5920.169853
448.000,-3140.282621,4242.617159,-5915.587967
449.000,-3144.365561,4245.984509,-5911.001358
450.000,-3148.445515,4249.349089,-5906.410030
451.000,-3152.522482,4252.710895,-5901.813987
452.000,-3156.596457,4256.069924,-5897.213232
453.000,-3160.667439,4259.426173,-5892.607768
454.000,-3164.735423,4262.779639,-5887.997601
455.000,-3168.800408,4266.130318,-5883.382732
456.000,-3172.862391,4269.478209,-5878.763166
457.000,-3176.921368,4272.823306,-5874.138907
458.000,-3180.977338,4276.165609,-5869.509958
459.000,-3185.030296,4279.505113,-5864.876324
460.000,-3189.080241,4282.841815,-5860.238007
461.000,-3193.127170,4286.175712,-5855.595011
462.000,-3197.171079,4289.506801,-5850.947340
463.000,-3201.211967,4292.835080,-5846.294999
464.000,-3205.249829,4296.160544,-5841.637990
465.000,-3209.284664,4299.483192,-5836.976317
466.000,-3213.316468,4302.803019,-5832.309984
467.000,-3217.345240,4306.120023,-5827.638994
468.000,-3221.370975,4309.434200,-5822.963352
469.000,-3225.393672,4312.745549,-5818.283062
470.000,-3229.413327,4316.054064,-5813.598126
471.000,-3233.429937,4319.359745,-5808.908549
472.000,-3237.443501,4322.662586,-5804.214334
473.000,-3241.454015,4325.962586,-5799.515485
474.000,-3245.461476,4329.259741,-5794.812006
475.000,-3249.465882,4332.554049,-5790.103901
476.000,-3253.467230,4335.845505,-5785.391173
477.000,-3257.465517,4339.134108,-5780.673827
478.000,-3261.460740,4342.419853,-5775.951865
479.000,-3265.452897,4345.702739,-5771.225292
480.000,-3269.441985,4348.982762,-5766.494111
481.000,-3273.428001,4352.259918,-5761.758327
482.000,-3277.410942,4355.534205,-5757.017943
483.000,-3281.390806,4358.805620,-5752.272962
484.000,-3285.367590,4362.074160,-5747.523389
485.000,-3289.341291,4365.339822,-5742.769228
486.000,-3293.311906,4368.602602,-5738.010481
487.000,-3297.279434,4371.862498,-5733.247154
488.000,-3301.243870,4375.119506,-5728.479250
489.000,-3305.205212,4378.373624,-5723.706772
490.000,-3309.163458,4381.624848,-5718.929724
491.000,-3313.118605,4384.873176,-5714.148111
492.000,-3317.070650,4388.118604,-5709.361935
493.000,-3321.019590,4391.361130,-5704.571202
494.000,-3324.965424,4394.600750,-5699.775914
495.000,-3328.908147,4397.837462,-5694.976076
496.000,-3332.847757,4401.071262,-5690.171691
497.000,-3336.784252,4404.302147,-5685.362763
498.000,-3340.717629,4407.530115,-5680.549296
499.000,-3344.647885,4410.755161,-5675.731294
500.000,-3348.575018,4413.977285,-5670.908761
501.000,-3352.499024,4417.196481,-5666.081700
502.000,-3356.419902,4420.412748,-5661.250116
503.000,-3360.337648,4423.626082,-5656.414012
504.000,-3364.252260,4426.836480,-5651.573392
505.000,-3368.163735,4430.043939,-5646.728260
506.000,-3372.072071,4433.248457,-5641.878620
507.000,-3375.977264,4436.450030,-5637.024476
508.000,-3379.879312,4439.648655,-5632.165831
509.000,-3383.778213,4442.844329,-5627.302690
510.000,-3387.673964,4446.037050,-5622.435056
511.000,-3391.566561,4449.226814,-5617.562933
512.000,-3395.456004,4452.413618,-5612.686326
513.000,-3399.342288,4455.597460,-5607.805237
514.000,-3403.225411,4458.778336,-5602.919672
515.000,-3407.105371,4461.956243,-5598.029633
516.000,-3410.982164,4465.131178,-5593.135125
517.000,-3414.855789,4468.303139,-5588.236152
518.000,-3418.726243,4471.472122,-5583.332717
519.000,-3422.593522,4474.638125,-5578.424825
520.000,-3426.457625,4477.801144,-5573.512479
521.000,-3430.318549,4480.961176,-5568.595683
522.000,-3434.176290,4484.118219,-5563.674442
523.000,-3438.030848,4487.272270,-5558.748758
524.000,-3441.882218,4490.423325,-5553.818637
525.000,-3445.730398,4493.571381,-5548.884082
526.000,-3449.575386,4496.716436,-5543.945097
527.000,-3453.417178,4499.858487,-5539.001686
528.000,-3457.255774,4502.997531,-5534.053853
529.000,-3461.091169,4506.133564,-5529.101601
530.000,-3464.923361,4509.266584,-5524.144935
531.000,-3468.752348,4512.396588,-5519.183859
532.000,-3472.578127,4515.523573,-5514.218377
533.000,-3476.400695,4518.647535,-5509.248492
534.000,-3480.220050,4521.768473,-5504.274209
535.000,-3484.036189,4524.886383,-5499.295532
536.000,-3487.849110,4528.001262,-5494.312464
537.000,-3491.658810,4531.113107,-5489.325009
538.000,-3495.465287,4534.221915,-5484.333173
539.000,-3499.268537,4537.327683,-5479.336957
540.000,-3503.068559,4540.430409,-5474.336367
