"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,-714.748224,-2616.644682,-7449.675286
1.000,-710.221344,-2611.763550,-7451.820790
2.000,-705.693187,-2606.881008,-7453.960345
3.000,-701.163757,-2601.997061,-7456.093949
4.000,-696.633057,-2597.111712,-7458.221600
5.000,-692.101091,-2592.224966,-7460.343296
6.000,-687.567862,-2587.336827,-7462.459037
7.000,-683.033372,-2582.447298,-7464.568819
8.000,-678.497627,-2577.556384,-7466.672642
9.000,-673.960628,-2572.664089,-7468.770504
10.000,-669.422380,-2567.770417,-7470.862404
11.000,-664.882886,-2562.875372,-7472.948338
12.000,-660.342149,-2557.978958,-7475.028307
13.000,-655.800173,-2553.081179,-7477.102308
14.000,-651.256961,-2548.182039,-7479.170339
15.000,-646.712516,-2543.281543,-7481.232399
16.000,-642.166842,-2538.379694,-7483.288486
17.000,-637.619943,-2533.476496,-7485.338599
18.000,-633.071821,-2528.571954,-7487.382736
19.000,-628.522480,-2523.666071,-7489.420895
20.000,-623.971924,-2518.758852,-7491.453075
21.000,-619.420156,-2513.850300,-7493.479274
22.000,-614.867179,-2508.940421,-7495.499490
23.000,-610.312997,-2504.029217,-7497.513722
24.000,-605.757613,-2499.116693,-7499.521969
25.000,-601.201030,-2494.202852,-7501.524228
26.000,-596.643253,-2489.287700,-7503.520498
27.000,-592.084284,-2484.371240,-7505.510778
28.000,-587.524127,-2479.453476,-7507.495065
29.000,-582.962785,-2474.534413,-7509.473359
30.000,-578.400262,-2469.614053,-7511.445657
31.000,-573.836561,-2464.692402,-7513.411958
32.000,-569.271686,-2459.769464,-7515.372261
33.000,-564.705640,-2454.845242,-7517.326564
34.000,-560.138426,-2449.919741,-7519.274865
35.000,-555.570048,-2444.992964,-7521.217163
36.000,-551.000509,-2440.064916,-7523.153457
37.000,-546.429814,-2435.135601,-7525.083744
38.000,-541.857964,-2430.205023,-7527.008023
39.000,-537.284964,-2425.273185,-7528.926294
40.000,-532.710817,-2420.340093,-7530.838553
41.000,-528.135527,-2415.405750,-7532.744800
42.000,-523.559096,-2410.470161,-7534.645033
43.000,-518.981529,-2405.533328,-7536.539250
44.000,-514.402829,-2400.595257,-7538.427451
45.000,-509.822999,-2395.655952,-7540.309633
46.000,-505.242043,-2390.715416,-7542.185795
47.000,-500.659964,-2385.773653,-7544.055936
48.000,-496.076766,-2380.830669,-7545.920054
49.000,-491.492452,-2375.886466,-7547.778147
50.000,-486.907026,-2370.941049,-7549.630215
51.000,-482.320491,-2365.994422,-7551.476255
52.000,-477.732850,-2361.046589,-7553.316266
53.000,-473.144107,-2356.097554,-7555.150247
54.000,-468.554265,-2351.147322,-7556.978196
55.000,-463.963329,-2346.195896,-7558.800112
56.000,-459.371301,-2341.243280,-7560.615994
57.000,-454.778184,-2336.289479,-7562.425839
58.000,-450.183983,-2331.334496,-7564.229646
59.000,-445.588701,-2326.378336,-7566.027415
60.000,-440.992341,-2321.421003,-7567.819143
61.000,-436.394907,-2316.462500,-7569.604829
62.000,-431.796402,-2311.502833,-7571.384471
63.000,-427.196830,-2306.542004,-7573.158069
64.000,-422.596194,-2301.580019,-7574.925621
65.000,-417.994497,-2296.616880,-7576.687125
66.000,-413.391744,-2291.652593,-7578.442581
67.000,-408.787937,-2286.687162,-7580.191986
68.000,-404.183080,-2281.720590,-7581.935339
69.000,-399.577177,-2276.752881,-7583.672639
70.000,-394.970231,-2271.784040,-7585.403884
71.000,-390.362245,-2266.814071,-7587.129073
72.000,-385.753224,-2261.842978,-7588.848205
73.000,-381.143170,-2256.870765,-7590.561279
74.000,-376.532087,-2251.897435,-7592.268292
75.000,-371.919978,-2246.922994,-7593.969244
76.000,-367.306848,-2241.947445,-7595.664133
77.000,-362.692699,-2236.970792,-7597.352958
78.000,-358.077535,-2231.993040,-7599.035718
