"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,-5242.111062,-5947.721895,-15.236750
1.000,-5241.693223,-5948.068108,-22.231264
2.000,-5241.271276,-5948.409666,-29.225761
3.000,-5240.845223,-5948.746568,-36.220234
4.000,-5240.415063,-5949.078815,-43.214678
5.000,-5239.980795,-5949.406408,-50.209088
6.000,-5239.542419,-5949.729346,-57.203457
7.000,-5239.099935,-5950.047631,-64.197781
8.000,-5238.653342,-5950.361262,-71.192054
9.000,-5238.202640,-5950.670239,-78.186270
10.000,-5237.747830,-5950.974564,-85.180424
11.000,-5237.288909,-5951.274236,-92.174509
12.000,-5236.825879,-5951.569256,-99.168521
13.000,-5236.358738,-5951.859624,-106.162454
14.000,-5235.887487,-5952.145341,-113.156302
15.000,-5235.412126,-5952.426407,-120.150059
16.000,-5234.932653,-5952.702822,-127.143721
17.000,-5234.449069,-5952.974587,-134.137281
18.000,-5233.961373,-5953.241701,-141.130734
19.000,-5233.469565,-5953.504167,-148.124075
20.000,-5232.973644,-5953.761983,-155.117297
21.000,-5232.473612,-5954.015151,-162.110395
22.000,-5231.969466,-5954.263670,-169.103364
23.000,-5231.461207,-5954.507541,-176.096198
24.000,-5230.948835,-5954.746765,-183.088891
25.000,-5230.432350,-5954.981341,-190.081439
26.000,-5229.911750,-5955.211271,-197.073834
27.000,-5229.387036,-5955.436555,-204.066072
28.000,-5228.858207,-5955.657193,-211.058147
29.000,-5228.325264,-5955.873185,-218.050054
30.000,-5227.788206,-5956.084532,-225.041786
31.000,-5227.247033,-5956.291235,-232.033339
32.000,-5226.701744,-5956.493294,-239.024707
33.000,-5226.152339,-5956.690709,-246.015884
34.000,-5225.598819,-5956.883481,-253.006864
35.000,-5225.041182,-5957.071610,-259.997642
36.000,-5224.479429,-5957.255096,-266.988213
37.000,-5223.913559,-5957.433941,-273.978571
38.000,-5223.343572,-5957.608144,-280.968710
39.000,-5222.769468,-5957.777707,-287.958624
40.000,-5222.191247,-5957.942629,-294.948309
41.000,-5221.608908,-5958.102911,-301.937758
42.000,-5221.022451,-5958.258553,-308.926967
43.000,-5220.431876,-5958.409556,-315.915928
44.000,-5219.837183,-5958.555921,-322.904637
45.000,-5219.238372,-5958.697648,-329.893089
46.000,-5218.635442,-5958.834737,-336.881277
47.000,-5218.028393,-5958.967189,-343.869196
