"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,-6244.858686,-3175.987033,-3017.170934
1.000,-6241.165242,-3177.958361,-3022.732400
2.000,-6237.466517,-3179.927396,-3028.291151
3.000,-6233.762514,-3181.894135,-3033.847182
4.000,-6230.053235,-3183.858579,-3039.400489
5.000,-6226.338683,-3185.820726,-3044.951066
6.000,-6222.618861,-3187.780576,-3050.498909
7.000,-6218.893773,-3189.738127,-3056.044013
8.000,-6215.163421,-3191.693379,-3061.586372
9.000,-6211.427809,-3193.646329,-3067.125982
10.000,-6207.686939,-3195.596979,-3072.662837
11.000,-6203.940813,-3197.545326,-3078.196934
12.000,-6200.189437,-3199.491370,-3083.728265
13.000,-6196.432811,-3201.435109,-3089.256828
14.000,-6192.670940,-3203.376543,-3094.782616
15.000,-6188.903826,-3205.315670,-3100.305626
16.000,-6185.131473,-3207.252490,-3105.825851
17.000,-6181.353883,-3209.187002,-3111.343287
18.000,-6177.571059,-3211.119205,-3116.857929
19.000,-6173.783005,-3213.049098,-3122.369772
20.000,-6169.989724,-3214.976679,-3127.878811
21.000,-6166.191218,-3216.901949,-3133.385041
22.000,-6162.387490,-3218.824905,-3138.888457
23.000,-6158.578544,-3220.745547,-3144.389054
24.000,-6154.764383,-3222.663875,-3149.886828
25.000,-6150.945010,-3224.579887,-3155.381773
26.000,-6147.120427,-3226.493581,-3160.873884
27.000,-6143.290639,-3228.404959,-3166.363157
28.000,-6139.455647,-3230.314017,-3171.849587
29.000,-6135.615456,-3232.220756,-3177.333168
30.000,-6131.770067,-3234.125174,-3182.813895
31.000,-6127.919485,-3236.027271,-3188.291765
32.000,-6124.063712,-3237.927045,-3193.766771
33.000,-6120.202752,-3239.824496,-3199.238909
34.000,-6116.336607,-3241.719622,-3204.708175
35.000,-6112.465281,-3243.612424,-3210.174562
36.000,-6108.588777,-3245.502899,-3215.638067
37.000,-6104.707098,-3247.391047,-3221.098684
38.000,-6100.820246,-3249.276867,-3226.556408
39.000,-6096.928226,-3251.160358,-3232.011235
40.000,-6093.031040,-3253.041519,-3237.463159
41.000,-6089.128692,-3254.920350,-3242.912176
42.000,-6085.221184,-3256.796849,-3248.358281
43.000,-6081.308520,-3258.671015,-3253.801468
44.000,-6077.390702,-3260.542847,-3259.241734
45.000,-6073.467735,-3262.412346,-3264.679073
46.000,-6069.539621,-3264.279508,-3270.113480
47.000,-6065.606363,-3266.144335,-3275.544950
48.000,-6061.667965,-3268.006824,-3280.973479
49.000,-6057.724429,-3269.866976,-3286.399062
50.000,-6053.775759,-3271.724788,-3291.821693
51.000,-6049.821958,-3273.580260,-3297.241368
52.000,-6045.863030,-3275.433392,-3302.658083
53.000,-6041.898977,-3277.284182,-3308.071831
54.000,-6037.929802,-3279.132629,-3313.482608
55.000,-6033.955509,-3280.978733,-3318.890410
56.000,-6029.976102,-3282.822492,-3324.295232
57.000,-6025.991582,-3284.663906,-3329.697068
58.000,-6022.001954,-3286.502974,-3335.095914
59.000,-6018.007220,-3288.339695,-3340.491766
60.000,-6014.007385,-3290.174068,-3345.884617
61.000,-6010.002450,-3292.006092,-3351.274464
62.000,-6005.992420,-3293.835766,-3356.661301
63.000,-6001.977297,-3295.663090,-3362.045124
64.000,-5997.957085,-3297.488062,-3367.425927
65.000,-5993.931788,-3299.310682,-3372.803707
66.000,-5989.901407,-3301.130948,-3378.178457
67.000,-5985.865947,-3302.948860,-3383.550174
68.000,-5981.825411,-3304.764418,-3388.918853
69.000,-5977.779801,-3306.577619,-3394.284488
70.000,-5973.729122,-3308.388464,-3399.647075
71.000,-5969.673377,-3310.196951,-3405.006609
72.000,-5965.612569,-3312.003079,-3410.363086
73.000,-5961.546700,-3313.806848,-3415.716499
74.000,-5957.475775,-3315.608257,-3421.066846
75.000,-5953.399797,-3317.407305,-3426.414120
76.000,-5949.318769,-3319.203991,-3431.758317
77.000,-5945.232694,-3320.998314,-3437.099433
78.000,-5941.141575,-3322.790273,-3442.437461
79.000,-5937.045417,-3324.579868,-3447.772399
80.000,-5932.944221,-3326.367097,-3453.104240
81.000,-5928.837993,-3328.151960,-3458.432980
82.000,-5924.726734,-3329.934456,-3463.758615
83.000,-5920.610448,-3331.714583,-3469.081139
84.000,-5916.489139,-3333.492343,-3474.400548
85.000,-5912.362809,-3335.267732,-3479.716836
86.000,-5908.231463,-3337.040751,-3485.030000
