"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,-1048.310473,5323.951181,-5361.442256
1.000,-1052.188426,5319.490928,-5365.108561
2.000,-1056.066097,5315.026497,-5368.770048
3.000,-1059.943480,5310.557891,-5372.426714
4.000,-1063.820575,5306.085115,-5376.078555
5.000,-1067.697377,5301.608171,-5379.725569
6.000,-1071.573884,5297.127066,-5383.367752
7.000,-1075.450094,5292.641801,-5387.005100
8.000,-1079.326002,5288.152382,-5390.637611
9.000,-1083.201608,5283.658812,-5394.265282
10.000,-1087.076906,5279.161095,-5397.888108
11.000,-1090.951896,5274.659235,-5401.506087
12.000,-1094.826573,5270.153236,-5405.119215
13.000,-1098.700936,5265.643103,-5408.727490
14.000,-1102.574981,5261.128838,-5412.330907
15.000,-1106.448705,5256.610447,-5415.929465
16.000,-1110.322106,5252.087932,-5419.523158
17.000,-1114.195180,5247.561299,-5423.111986
18.000,-1118.067925,5243.030550,-5426.695943
19.000,-1121.940338,5238.495691,-5430.275027
20.000,-1125.812416,5233.956725,-5433.849234
21.000,-1129.684157,5229.413655,-5437.418562
22.000,-1133.555556,5224.866487,-5440.983007
23.000,-1137.426613,5220.315223,-5444.542567
24.000,-1141.297323,5215.759869,-5448.097237
25.000,-1145.167684,5211.200428,-5451.647014
26.000,-1149.037692,5206.636903,-5455.191897
27.000,-1152.907346,5202.069300,-5458.731880
28.000,-1156.776643,5197.497622,-5462.266961
29.000,-1160.645578,5192.921873,-5465.797138
30.000,-1164.514150,5188.342058,-5469.322406
31.000,-1168.382356,5183.758179,-5472.842762
32.000,-1172.250193,5179.170242,-5476.358204
33.000,-1176.117658,5174.578250,-5479.868729
34.000,-1179.984748,5169.982207,-5483.374332
35.000,-1183.851460,5165.382118,-5486.875011
36.000,-1187.717791,5160.777986,-5490.370763
37.000,-1191.583739,5156.169816,-5493.861585
38.000,-1195.449301,5151.557611,-5497.347473
39.000,-1199.314474,5146.941375,-5500.828425
40.000,-1203.179254,5142.321114,-5504.304437
41.000,-1207.043640,5137.696830,-5507.775506
42.000,-1210.907628,5133.068528,-5511.241629
43.000,-1214.771216,5128.436212,-5514.702803
44.000,-1218.634400,5123.799885,-5518.159025
45.000,-1222.497177,5119.159553,-5521.610291
46.000,-1226.359546,5114.515219,-5525.056600
47.000,-1230.221502,5109.866887,-5528.497946
48.000,-1234.083044,5105.214561,-5531.934328
49.000,-1237.944168,5100.558246,-5535.365743
50.000,-1241.804871,5095.897945,-5538.792186
51.000,-1245.665151,5091.233663,-5542.213656
52.000,-1249.525004,5086.565403,-5545.630149
53.000,-1253.384428,5081.893171,-5549.041662
54.000,-1257.243421,5077.216969,-5552.448192
55.000,-1261.101978,5072.536802,-5555.849736
56.000,-1264.960097,5067.852674,-5559.246291
57.000,-1268.817776,5063.164589,-5562.637853
58.000,-1272.675011,5058.472552,-5566.024421
59.000,-1276.531800,5053.776566,-5569.405990
60.000,-1280.388140,5049.076635,-5572.782557
61.000,-1284.244028,5044.372765,-5576.154121
62.000,-1288.099460,5039.664958,-5579.520677
63.000,-1291.954435,5034.953219,-5582.882222
64.000,-1295.808949,5030.237553,-5586.238754
65.000,-1299.663000,5025.517962,-5589.590270
66.000,-1303.516584,5020.794452,-5592.936766
67.000,-1307.369699,5016.067027,-5596.278240
68.000,-1311.222342,5011.335690,-5599.614689
69.000,-1315.074510,5006.600446,-5602.946109
70.000,-1318.926200,5001.861299,-5606.272497
71.000,-1322.777409,4997.118253,-5609.593851
72.000,-1326.628135,4992.371313,-5612.910168
73.000,-1330.478374,4987.620482,-5616.221444
74.000,-1334.328124,4982.865765,-5619.527677
75.000,-1338.177381,4978.107166,-5622.828864
76.000,-1342.026144,4973.344688,-5626.125001
77.000,-1345.874409,4968.578337,-5629.416087
78.000,-1349.722172,4963.808116,-5632.702116
79.000,-1353.569433,4959.034030,-5635.983088
80.000,-1357.416186,4954.256083,-5639.258999
81.000,-1361.262431,4949.474278,-5642.529846
82.000,-1365.108163,4944.688620,-5645.795625
83.000,-1368.953380,4939.899114,-5649.056335
84.000,-1372.798078,4935.105764,-5652.311972
85.000,-1376.642257,4930.308573,-5655.562533
86.000,-1380.485911,4925.507546,-5658.808015
87.000,-1384.329039,4920.702687,-5662.048416
88.000,-1388.171637,4915.894001,-5665.283733
89.000,-1392.013703,4911.081491,-5668.513962
90.000,-1395.855233,4906.265162,-5671.739100
91.000,-1399.696226,4901.445018,-5674.959146
92.000,-1403.536678,4896.621063,-5678.174095
93.000,-1407.376586,4891.793301,-5681.383945
94.000,-1411.215947,4886.961738,-5684.588694
95.000,-1415.054759,4882.126376,-5687.788337
96.000,-1418.893018,4877.287220,-5690.982873
97.000,-1422.730722,4872.444275,-5694.172299
98.000,-1426.567868,4867.597544,-5697.356611
99.000,-1430.404453,4862.747033,-5700.535807
100.000,-1434.240474,4857.892744,-5703.709884
101.000,-1438.075928,4853.034683,-5706.878839
102.000,-1441.910813,4848.172853,-5710.042669
103.000,-1445.745125,4843.307259,-5713.201372
104.000,-1449.578862,4838.437905,-5716.354944
105.000,-1453.412020,4833.564796,-5719.503383
106.000,-1457.244598,4828.687936,-5722.646686
107.000,-1461.076591,4823.807328,-5725.784850
108.000,-1464.907998,4818.922977,-5728.917872
109.000,-1468.738814,4814.034888,-5732.045750
110.000,-1472.569039,4809.143065,-5735.168480
111.000,-1476.398668,4804.247512,-5738.286060
112.000,-1480.227698,4799.348233,-5741.398487
