"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,5293.815579,-3694.091165,-4602.669157
1.000,5291.012870,-3691.050594,-4608.327745
2.000,5288.206409,-3688.006687,-4613.982655
3.000,5285.396200,-3684.959444,-4619.633881
4.000,5282.582245,-3681.908868,-4625.281419
5.000,5279.764547,-3678.854961,-4630.925264
6.000,5276.943108,-3675.797724,-4636.565412
7.000,5274.117932,-3672.737159,-4642.201858
8.000,5271.289020,-3669.673269,-4647.834598
9.000,5268.456376,-3666.606055,-4653.463628
10.000,5265.620003,-3663.535519,-4659.088942
11.000,5262.779903,-3660.461663,-4664.710537
12.000,5259.936079,-3657.384489,-4670.328407
13.000,5257.088534,-3654.303999,-4675.942549
14.000,5254.237269,-3651.220194,-4681.552958
15.000,5251.382290,-3648.133077,-4687.159629
16.000,5248.523597,-3645.042649,-4692.762558
17.000,5245.661193,-3641.948913,-4698.361741
18.000,5242.795082,-3638.851870,-4703.957173
19.000,5239.925267,-3635.751522,-4709.548849
20.000,5237.051749,-3632.647871,-4715.136765
21.000,5234.174532,-3629.540920,-4720.720917
22.000,5231.293618,-3626.430669,-4726.301300
23.000,5228.409010,-3623.317121,-4731.877910
24.000,5225.520712,-3620.200278,-4737.450742
25.000,5222.628725,-3617.080141,-4743.019791
26.000,5219.733053,-3613.956714,-4748.585054
27.000,5216.833698,-3610.829996,-4754.146526
28.000,5213.930663,-3607.699992,-4759.704203
29.000,5211.023951,-3604.566702,-4765.258079
30.000,5208.113565,-3601.430128,-4770.808151
31.000,5205.199507,-3598.290273,-4776.354414
32.000,5202.281781,-3595.147138,-4781.896864
33.000,5199.360388,-3592.000725,-4787.435496
34.000,5196.435333,-3588.851037,-4792.970307
35.000,5193.506616,-3585.698075,-4798.501290
36.000,5190.574243,-3582.541841,-4804.028443
37.000,5187.638214,-3579.382337,-4809.551760
38.000,5184.698534,-3576.219566,-4815.071238
39.000,5181.755204,-3573.053528,-4820.586871
40.000,5178.808228,-3569.884227,-4826.098656
41.000,5175.857609,-3566.711663,-4831.606587
42.000,5172.903349,-3563.535840,-4837.110662
43.000,5169.945451,-3560.356759,-4842.610874
44.000,5166.983918,-3557.174421,-4848.107221
45.000,5164.018752,-3553.988830,-4853.599697
46.000,5161.049957,-3550.799987,-4859.088297
47.000,5158.077536,-3547.607894,-4864.573019
48.000,5155.101491,-3544.412552,-4870.053857
49.000,5152.121825,-3541.213965,-4875.530807
50.000,5149.138540,-3538.012134,-4881.003864
51.000,5146.151641,-3534.807061,-4886.473025
52.000,5143.161129,-3531.598748,-4891.938284
53.000,5140.167008,-3528.387197,-4897.399638
54.000,5137.169279,-3525.172410,-4902.857082
55.000,5134.167947,-3521.954389,-4908.310612
56.000,5131.163014,-3518.733136,-4913.760223
57.000,5128.154483,-3515.508654,-4919.205911
58.000,5125.142357,-3512.280943,-4924.647671
59.000,5122.126638,-3509.050007,-4930.085501
60.000,5119.107329,-3505.815848,-4935.519394
61.000,5116.084434,-3502.578466,-4940.949346
62.000,5113.057955,-3499.337865,-4946.375355
63.000,5110.027895,-3496.094046,-4951.797414
64.000,5106.994257,-3492.847012,-4957.215519
65.000,5103.957043,-3489.596764,-4962.629667
66.000,5100.916258,-3486.343305,-4968.039854
67.000,5097.871902,-3483.086636,-4973.446073
68.000,5094.823981,-3479.826760,-4978.848322
69.000,5091.772495,-3476.563679,-4984.246597
70.000,5088.717449,-3473.297394,-4989.640892
71.000,5085.658845,-3470.027908,-4995.031203
72.000,5082.596685,-3466.755224,-5000.417527
73.000,5079.530974,-3463.479342,-5005.799858
74.000,5076.461713,-3460.200266,-5011.178193
75.000,5073.388907,-3456.917996,-5016.552527
76.000,5070.312556,-3453.632536,-5021.922857
77.000,5067.232665,-3450.343887,-5027.289177
78.000,5064.149237,-3447.052052,-5032.651483
79.000,5061.062274,-3443.757032,-5038.009771
80.000,5057.971779,-3440.458830,-5043.364037
81.000,5054.877755,-3437.157448,-5048.714277
82.000,5051.780205,-3433.852887,-5054.060486
83.000,5048.679132,-3430.545151,-5059.402660
84.000,5045.574539,-3427.234240,-5064.740795
85.000,5042.466429,-3423.920158,-5070.074887
86.000,5039.354804,-3420.602906,-5075.404930
87.000,5036.239669,-3417.282486,-5080.730922
88.000,5033.121024,-3413.958901,-5086.052857
89.000,5029.998875,-3410.632153,-5091.370732
90.000,5026.873223,-3407.302243,-5096.684542
91.000,5023.744071,-3403.969174,-5101.994283
92.000,5020.611423,-3400.632948,-5107.299951
93.000,5017.475281,-3397.293567,-5112.601541
94.000,5014.335648,-3393.951034,-5117.899049
95.000,5011.192527,-3390.605350,-5123.192472
96.000,5008.045922,-3387.256518,-5128.481805
97.000,5004.895834,-3383.904539,-5133.767043
98.000,5001.742268,-3380.549416,-5139.048182
99.000,4998.585226,-3377.191152,-5144.325219
100.000,4995.424711,-3373.829747,-5149.598148
101.000,4992.260725,-3370.465205,-5154.866966
102.000,4989.093273,-3367.097527,-5160.131669
103.000,4985.922357,-3363.726716,-5165.392252
104.000,4982.747979,-3360.352774,-5170.648712
105.000,4979.570143,-3356.975703,-5175.901043
106.000,4976.388852,-3353.595505,-5181.149242
107.000,4973.204109,-3350.212183,-5186.393305
108.000,4970.015917,-3346.825738,-5191.633227
109.000,4966.824278,-3343.436172,-5196.869004
110.000,4963.629197,-3340.043489,-5202.100632
111.000,4960.430675,-3336.647689,-5207.328107
112.000,4957.228715,-3333.248776,-5212.551424
113.000,4954.023322,-3329.846752,-5217.770580
114.000,4950.814497,-3326.441618,-5222.985571
115.000,4947.602244,-3323.033377,-5228.196391
116.000,4944.386565,-3319.622031,-5233.403038
117.000,4941.167464,-3316.207582,-5238.605506
118.000,4937.944944,-3312.790033,-5243.803792
119.000,4934.719008,-3309.369385,-5248.997892
120.000,4931.489659,-3305.945642,-5254.187801
121.000,4928.256899,-3302.518804,-5259.373515
122.000,4925.020732,-3299.088875,-5264.555031
123.000,4921.781161,-3295.655857,-5269.732343
124.000,4918.538189,-3292.219751,-5274.905448
125.000,4915.291818,-3288.780560,-5280.074342
126.000,4912.042053,-3285.338287,-5285.239021
127.000,4908.788895,-3281.892933,-5290.399480
128.000,4905.532348,-3278.444500,-5295.555715
129.000,4902.272415,-3274.992992,-5300.707722
130.000,4899.009100,-3271.538410,-5305.855498
131.000,4895.742404,-3268.080756,-5310.999038
132.000,4892.472331,-3264.620033,-5316.138337
133.000,4889.198885,-3261.156243,-5321.273392
134.000,4885.922067,-3257.689388,-5326.404199
135.000,4882.641882,-3254.219471,-5331.530754
136.000,4879.358332,-3250.746493,-5336.653052
137.000,4876.071420,-3247.270458,-5341.771089
138.000,4872.781150,-3243.791366,-5346.884862
139.000,4869.487524,-3240.309221,-5351.994366
140.000,4866.190546,-3236.824025,-5357.099597
141.000,4862.890218,-3233.335780,-5362.200551
142.000,4859.586543,-3229.844489,-5367.297225
143.000,4856.279526,-3226.350153,-5372.389613
144.000,4852.969168,-3222.852774,-5377.477712
145.000,4849.655472,-3219.352356,-5382.561518
146.000,4846.338443,-3215.848901,-5387.641027
147.000,4843.018083,-3212.342410,-5392.716234
148.000,4839.694395,-3208.832886,-5397.787136
149.000,4836.367381,-3205.320332,-5402.853729
150.000,4833.037046,-3201.804750,-5407.916008
151.000,4829.703392,-3198.286141,-5412.973969
152.000,4826.366423,-3194.764508,-5418.027610
153.000,4823.026141,-3191.239855,-5423.076924
154.000,4819.682549,-3187.712182,-5428.121909
155.000,4816.335652,-3184.181492,-5433.162561
156.000,4812.985450,-3180.647788,-5438.198874
157.000,4809.631949,-3177.111071,-5443.230847
158.000,4806.275150,-3173.571345,-5448.258473
159.000,4802.915058,-3170.028611,-5453.281750
160.000,4799.551675,-3166.482872,-5458.300673
161.000,4796.185004,-3162.934130,-5463.315238
162.000,4792.815048,-3159.382388,-5468.325442
163.000,4789.441810,-3155.827647,-5473.331279
164.000,4786.065295,-3152.269911,-5478.332748
165.000,4782.685503,-3148.709181,-5483.329842
166.000,4779.302440,-3145.145460,-5488.322559
167.000,4775.916108,-3141.578750,-5493.310894
168.000,4772.526509,-3138.009054,-5498.294843
169.000,4769.133648,-3134.436374,-5503.274403
170.000,4765.737527,-3130.860712,-5508.249569
171.000,4762.338149,-3127.282070,-5513.220338
172.000,4758.935518,-3123.700452,-5518.186705
173.000,4755.529637,-3120.115858,-5523.148667
174.000,4752.120508,-3116.528293,-5528.106219
175.000,4748.708136,-3112.937757,-5533.059357
176.000,4745.292522,-3109.344254,-5538.008078
177.000,4741.873671,-3105.747786,-5542.952378
178.000,4738.451585,-3102.148355,-5547.892253
179.000,4735.026267,-3098.545964,-5552.827698
180.000,4731.597722,-3094.940615,-5557.758710
181.000,4728.165951,-3091.332310,-5562.685285
182.000,4724.730958,-3087.721051,-5567.607419
183.000,4721.292746,-3084.106842,-5572.525108
184.000,4717.851318,-3080.489685,-5577.438349
185.000,4714.406678,-3076.869581,-5582.347136
186.000,4710.958829,-3073.246534,-5587.251466
187.000,4707.507773,-3069.620545,-5592.151336
188.000,4704.053514,-3065.991618,-5597.046742
189.000,4700.596055,-3062.359754,-5601.937678
190.000,4697.135400,-3058.724956,-5606.824143
191.000,4693.671551,-3055.087227,-5611.706131
192.000,4690.204511,-3051.446568,-5616.583639
193.000,4686.734285,-3047.802983,-5621.456663
194.000,4683.260874,-3044.156473,-5626.325199
195.000,4679.784283,-3040.507041,-5631.189243
196.000,4676.304514,-3036.854690,-5636.048791
197.000,4672.821570,-3033.199422,-5640.903840
198.000,4669.335455,-3029.541239,-5645.754385
199.000,4665.846172,-3025.880144,-5650.600423
200.000,4662.353724,-3022.216139,-5655.441950
201.000,4658.858115,-3018.549227,-5660.278961
202.000,4655.359347,-3014.879410,-5665.111454
203.000,4651.857424,-3011.206691,-5669.939423
204.000,4648.352348,-3007.531072,-5674.762867
205.000,4644.844124,-3003.852555,-5679.581779
206.000,4641.332754,-3000.171143,-5684.396157
207.000,4637.818241,-2996.486839,-5689.205997
208.000,4634.300589,-2992.799644,-5694.011295
209.000,4630.779801,-2989.109562,-5698.812047
210.000,4627.255881,-2985.416595,-5703.608249
211.000,4623.728830,-2981.720745,-5708.399898
212.000,4620.198653,-2978.022014,-5713.186989
213.000,4616.665353,-2974.320406,-5717.969520
214.000,4613.128933,-2970.615923,-5722.747485
215.000,4609.589397,-2966.908567,-5727.520881
216.000,4606.046746,-2963.198340,-5732.289705
217.000,4602.500986,-2959.485246,-5737.053952
218.000,4598.952118,-2955.769286,-5741.813619
219.000,4595.400147,-2952.050464,-5746.568702
220.000,4591.845075,-2948.328781,-5751.319197
221.000,4588.286905,-2944.604240,-5756.065100
222.000,4584.725642,-2940.876844,-5760.806408
223.000,4581.161287,-2937.146595,-5765.543117
224.000,4577.593845,-2933.413496,-5770.275222
225.000,4574.023318,-2929.677549,-5775.002721
226.000,4570.449711,-2925.938757,-5779.725610
227.000,4566.873025,-2922.197122,-5784.443884
228.000,4563.293265,-2918.452646,-5789.157540
229.000,4559.710434,-2914.705333,-5793.866574
230.000,4556.124534,-2910.955184,-5798.570982
231.000,4552.535569,-2907.202203,-5803.270761
232.000,4548.943543,-2903.446392,-5807.965907
233.000,4545.348459,-2899.687753,-5812.656417
234.000,4541.750319,-2895.926289,-5817.342285
235.000,4538.149127,-2892.162002,-5822.023509
236.000,4534.544887,-2888.394895,-5826.700085
237.000,4530.937602,-2884.624971,-5831.372010
238.000,4527.327275,-2880.852232,-5836.039278
239.000,4523.713909,-2877.076680,-5840.701888
240.000,4520.097507,-2873.298318,-5845.359834
241.000,4516.478073,-2869.517150,-5850.013114
242.000,4512.855611,-2865.733176,-5854.661723
243.000,4509.230123,-2861.946400,-5859.305658
244.000,4505.601612,-2858.156825,-5863.944915
245.000,4501.970082,-2854.364452,-5868.579491
246.000,4498.335537,-2850.569285,-5873.209381
247.000,4494.697979,-2846.771326,-5877.834583
248.000,4491.057412,-2842.970578,-5882.455092
