"Time (EpSec)","x (km)","y (km)","z (km)"
0.000,-4516.293003,-4775.912540,3870.688699
1.000,-4515.634125,-4780.636854,3865.622047
2.000,-4514.971910,-4785.356997,3860.551924
3.000,-4514.306357,-4790.072966,3855.478333
4.000,-4513.637468,-4794.784758,3850.401281
5.000,-4512.965242,-4799.492368,3845.320770
6.000,-4512.289679,-4804.195793,3840.236807
7.000,-4511.610779,-4808.895029,3835.149394
8.000,-4510.928541,-4813.590072,3830.058538
9.000,-4510.242967,-4818.280919,3824.964242
10.000,-4509.554055,-4822.967567,3819.866511
11.000,-4508.861807,-4827.650010,3814.765350
12.000,-4508.166221,-4832.328247,3809.660764
13.000,-4507.467298,-4837.002272,3804.552756
14.000,-4506.765038,-4841.672082,3799.441331
15.000,-4506.059441,-4846.337674,3794.326495
16.000,-4505.350507,-4850.999045,3789.208251
17.000,-4504.638236,-4855.656189,3784.086604
18.000,-4503.922628,-4860.309104,3778.961559
19.000,-4503.203683,-4864.957786,3773.833121
20.000,-4502.481401,-4869.602231,3768.701293
21.000,-4501.755782,-4874.242436,3763.566081
22.000,-4501.026826,-4878.878397,3758.427489
23.000,-4500.294533,-4883.510110,3753.285523
24.000,-4499.558903,-4888.137571,3748.140185
25.000,-4498.819937,-4892.760778,3742.991482
26.000,-4498.077633,-4897.379727,3737.839417
27.000,-4497.331993,-4901.994413,3732.683996
28.000,-4496.583016,-4906.604833,3727.525223
29.000,-4495.830702,-4911.210983,3722.363102
30.000,-4495.075052,-4915.812861,3717.197639
31.000,-4494.316065,-4920.410462,3712.028837
32.000,-4493.553741,-4925.003782,3706.856702
33.000,-4492.788081,-4929.592819,3701.681238
34.000,-4492.019084,-4934.177568,3696.502450
35.000,-4491.246751,-4938.758026,3691.320342
36.000,-4490.471082,-4943.334189,3686.134920
37.000,-4489.692076,-4947.906054,3680.946187
38.000,-4488.909735,-4952.473617,3675.754149
39.000,-4488.124057,-4957.036874,3670.558809
40.000,-4487.335042,-4961.595822,3665.360174
41.000,-4486.542692,-4966.150458,3660.158247
42.000,-4485.747006,-4970.700777,3654.953033
43.000,-4484.947984,-4975.246776,3649.744537
44.000,-4484.145627,-4979.788452,3644.532763
